# E-MU Tracker Pre isochronous capture trace
# nominal_rate_hz=176400 alt=9 bInterval=3 bytes_per_frame=6
usb_frame,requested_bytes,actual_bytes,sample_frames,status
927181766,538,532,88,-536870169
927181767,538,532,88,-536870169
927181768,538,532,88,-536870169
927181769,538,532,88,-536870169
927181770,538,538,89,0
927181771,538,532,88,-536870169
927181772,538,532,88,-536870169
927181773,538,532,88,-536870169
927181774,538,532,88,-536870169
927181775,538,538,89,0
927181776,538,532,88,-536870169
927181777,538,532,88,-536870169
927181778,538,532,88,-536870169
927181779,538,538,89,0
927181780,538,532,88,-536870169
927181781,538,532,88,-536870169
927181782,538,532,88,-536870169
927181783,538,538,89,0
927181784,538,532,88,-536870169
927181785,538,532,88,-536870169
927181786,538,538,89,0
927181787,538,532,88,-536870169
927181788,538,532,88,-536870169
927181789,538,538,89,0
927181790,538,532,88,-536870169
927181791,538,532,88,-536870169
927181792,538,532,88,-536870169
927181793,538,538,89,0
927181794,538,532,88,-536870169
927181795,538,532,88,-536870169
927181796,538,532,88,-536870169
927181797,538,538,89,0
927181798,538,532,88,-536870169
927181799,538,532,88,-536870169
927181800,538,532,88,-536870169
927181801,538,532,88,-536870169
927181802,538,538,89,0
927181803,538,532,88,-536870169
927181804,538,532,88,-536870169
927181805,538,532,88,-536870169
927181806,538,532,88,-536870169
927181807,538,538,89,0
927181808,538,532,88,-536870169
927181809,538,532,88,-536870169
927181810,538,532,88,-536870169
927181811,538,532,88,-536870169
927181812,538,538,89,0
927181813,538,532,88,-536870169
927181814,538,532,88,-536870169
927181815,538,532,88,-536870169
927181816,538,532,88,-536870169
927181817,538,538,89,0
927181818,538,532,88,-536870169
927181819,538,532,88,-536870169
927181820,538,532,88,-536870169
927181821,538,532,88,-536870169
927181822,538,538,89,0
927181823,538,532,88,-536870169
927181824,538,532,88,-536870169
927181825,538,532,88,-536870169
927181826,538,532,88,-536870169
927181827,538,538,89,0
927181828,538,532,88,-536870169
927181829,538,532,88,-536870169
927181830,538,532,88,-536870169
927181831,538,532,88,-536870169
927181832,538,538,89,0
927181833,538,532,88,-536870169
927181834,538,532,88,-536870169
927181835,538,532,88,-536870169
927181836,538,532,88,-536870169
927181837,538,538,89,0
927181838,538,532,88,-536870169
927181839,538,532,88,-536870169
927181840,538,532,88,-536870169
927181841,538,532,88,-536870169
927181842,538,538,89,0
927181843,538,532,88,-536870169
927181844,538,532,88,-536870169
927181845,538,532,88,-536870169
927181846,538,532,88,-536870169
927181847,538,538,89,0
927181848,538,532,88,-536870169
927181849,538,532,88,-536870169
927181850,538,532,88,-536870169
927181851,538,532,88,-536870169
927181852,538,538,89,0
927181853,538,532,88,-536870169
927181854,538,532,88,-536870169
927181855,538,532,88,-536870169
927181856,538,532,88,-536870169
927181857,538,538,89,0
927181858,538,532,88,-536870169
927181859,538,532,88,-536870169
927181860,538,532,88,-536870169
927181861,538,532,88,-536870169
927181862,538,538,89,0
927181863,538,532,88,-536870169
927181864,538,532,88,-536870169
927181865,538,532,88,-536870169
927181866,538,532,88,-536870169
927181867,538,538,89,0
927181868,538,532,88,-536870169
927181869,538,532,88,-536870169
927181870,538,532,88,-536870169
927181871,538,532,88,-536870169
927181872,538,538,89,0
927181873,538,532,88,-536870169
927181874,538,532,88,-536870169
927181875,538,532,88,-536870169
927181876,538,532,88,-536870169
927181877,538,538,89,0
927181878,538,532,88,-536870169
927181879,538,532,88,-536870169
927181880,538,532,88,-536870169
927181881,538,532,88,-536870169
927181882,538,538,89,0
927181883,538,532,88,-536870169
927181884,538,532,88,-536870169
927181885,538,532,88,-536870169
927181886,538,532,88,-536870169
927181887,538,538,89,0
927181888,538,532,88,-536870169
927181889,538,532,88,-536870169
927181890,538,532,88,-536870169
927181891,538,532,88,-536870169
927181892,538,538,89,0
927181893,538,532,88,-536870169
927181894,538,532,88,-536870169
927181895,538,532,88,-536870169
927181896,538,532,88,-536870169
927181897,538,538,89,0
927181898,538,532,88,-536870169
927181899,538,532,88,-536870169
927181900,538,532,88,-536870169
927181901,538,532,88,-536870169
927181902,538,538,89,0
927181903,538,532,88,-536870169
927181904,538,532,88,-536870169
927181905,538,532,88,-536870169
927181906,538,532,88,-536870169
927181907,538,538,89,0
927181908,538,532,88,-536870169
927181909,538,532,88,-536870169
927181910,538,532,88,-536870169
927181911,538,532,88,-536870169
927181912,538,538,89,0
927181913,538,532,88,-536870169
927181914,538,532,88,-536870169
927181915,538,532,88,-536870169
927181916,538,532,88,-536870169
927181917,538,538,89,0
927181918,538,532,88,-536870169
927181919,538,532,88,-536870169
927181920,538,532,88,-536870169
927181921,538,532,88,-536870169
927181922,538,538,89,0
927181923,538,532,88,-536870169
927181924,538,532,88,-536870169
927181925,538,532,88,-536870169
927181926,538,532,88,-536870169
927181927,538,538,89,0
927181928,538,532,88,-536870169
927181929,538,532,88,-536870169
927181930,538,532,88,-536870169
927181931,538,532,88,-536870169
927181932,538,538,89,0
927181933,538,532,88,-536870169
927181934,538,532,88,-536870169
927181935,538,532,88,-536870169
927181936,538,532,88,-536870169
927181937,538,538,89,0
927181938,538,532,88,-536870169
927181939,538,532,88,-536870169
927181940,538,532,88,-536870169
927181941,538,532,88,-536870169
927181942,538,538,89,0
927181943,538,532,88,-536870169
927181944,538,532,88,-536870169
927181945,538,532,88,-536870169
927181946,538,532,88,-536870169
927181947,538,538,89,0
927181948,538,532,88,-536870169
927181949,538,532,88,-536870169
927181950,538,532,88,-536870169
927181951,538,532,88,-536870169
927181952,538,538,89,0
927181953,538,532,88,-536870169
927181954,538,532,88,-536870169
927181955,538,532,88,-536870169
927181956,538,532,88,-536870169
927181957,538,538,89,0
927181958,538,532,88,-536870169
927181959,538,532,88,-536870169
927181960,538,532,88,-536870169
927181961,538,532,88,-536870169
927181962,538,538,89,0
927181963,538,532,88,-536870169
927181964,538,532,88,-536870169
927181965,538,532,88,-536870169
927181966,538,532,88,-536870169
927181967,538,538,89,0
927181968,538,532,88,-536870169
927181969,538,532,88,-536870169
927181970,538,532,88,-536870169
927181971,538,532,88,-536870169
927181972,538,538,89,0
927181973,538,532,88,-536870169
927181974,538,532,88,-536870169
927181975,538,532,88,-536870169
927181976,538,532,88,-536870169
927181977,538,538,89,0
927181978,538,532,88,-536870169
927181979,538,532,88,-536870169
927181980,538,532,88,-536870169
927181981,538,532,88,-536870169
927181982,538,538,89,0
927181983,538,532,88,-536870169
927181984,538,532,88,-536870169
927181985,538,532,88,-536870169
927181986,538,532,88,-536870169
927181987,538,538,89,0
927181988,538,532,88,-536870169
927181989,538,532,88,-536870169
927181990,538,532,88,-536870169
927181991,538,532,88,-536870169
927181992,538,538,89,0
927181993,538,532,88,-536870169
927181994,538,532,88,-536870169
927181995,538,532,88,-536870169
927181996,538,532,88,-536870169
927181997,538,538,89,0
927181998,538,532,88,-536870169
927181999,538,532,88,-536870169
927182000,538,532,88,-536870169
927182001,538,532,88,-536870169
927182002,538,538,89,0
927182003,538,532,88,-536870169
927182004,538,532,88,-536870169
927182005,538,532,88,-536870169
927182006,538,532,88,-536870169
927182007,538,538,89,0
927182008,538,532,88,-536870169
927182009,538,532,88,-536870169
927182010,538,532,88,-536870169
927182011,538,532,88,-536870169
927182012,538,538,89,0
927182013,538,532,88,-536870169
927182014,538,532,88,-536870169
927182015,538,532,88,-536870169
927182016,538,532,88,-536870169
927182017,538,538,89,0
927182018,538,532,88,-536870169
927182019,538,532,88,-536870169
927182020,538,532,88,-536870169
927182021,538,532,88,-536870169
927182022,538,538,89,0
927182023,538,532,88,-536870169
927182024,538,532,88,-536870169
927182025,538,532,88,-536870169
927182026,538,532,88,-536870169
927182027,538,538,89,0
927182028,538,532,88,-536870169
927182029,538,532,88,-536870169
927182030,538,532,88,-536870169
927182031,538,532,88,-536870169
927182032,538,538,89,0
927182033,538,532,88,-536870169
927182034,538,532,88,-536870169
927182035,538,532,88,-536870169
927182036,538,532,88,-536870169
927182037,538,538,89,0
927182038,538,532,88,-536870169
927182039,538,532,88,-536870169
927182040,538,532,88,-536870169
927182041,538,532,88,-536870169
927182042,538,538,89,0
927182043,538,532,88,-536870169
927182044,538,532,88,-536870169
927182045,538,532,88,-536870169
927182046,538,532,88,-536870169
927182047,538,538,89,0
927182048,538,532,88,-536870169
927182049,538,532,88,-536870169
927182050,538,532,88,-536870169
927182051,538,532,88,-536870169
927182052,538,538,89,0
927182053,538,532,88,-536870169
927182054,538,532,88,-536870169
927182055,538,532,88,-536870169
927182056,538,532,88,-536870169
927182057,538,538,89,0
927182058,538,532,88,-536870169
927182059,538,532,88,-536870169
927182060,538,532,88,-536870169
927182061,538,532,88,-536870169
927182062,538,538,89,0
927182063,538,532,88,-536870169
927182064,538,532,88,-536870169
927182065,538,532,88,-536870169
927182066,538,532,88,-536870169
927182067,538,538,89,0
927182068,538,532,88,-536870169
927182069,538,532,88,-536870169
927182070,538,532,88,-536870169
927182071,538,532,88,-536870169
927182072,538,538,89,0
927182073,538,532,88,-536870169
927182074,538,532,88,-536870169
927182075,538,532,88,-536870169
927182076,538,532,88,-536870169
927182077,538,538,89,0
927182078,538,532,88,-536870169
927182079,538,532,88,-536870169
927182080,538,532,88,-536870169
927182081,538,532,88,-536870169
927182082,538,538,89,0
927182083,538,532,88,-536870169
927182084,538,532,88,-536870169
927182085,538,532,88,-536870169
927182086,538,532,88,-536870169
927182087,538,538,89,0
927182088,538,532,88,-536870169
927182089,538,532,88,-536870169
927182090,538,532,88,-536870169
927182091,538,532,88,-536870169
927182092,538,538,89,0
927182093,538,532,88,-536870169
927182094,538,532,88,-536870169
927182095,538,532,88,-536870169
927182096,538,532,88,-536870169
927182097,538,538,89,0
927182098,538,532,88,-536870169
927182099,538,532,88,-536870169
927182100,538,532,88,-536870169
927182101,538,532,88,-536870169
927182102,538,538,89,0
927182103,538,532,88,-536870169
927182104,538,532,88,-536870169
927182105,538,532,88,-536870169
927182106,538,532,88,-536870169
927182107,538,538,89,0
927182108,538,532,88,-536870169
927182109,538,532,88,-536870169
927182110,538,532,88,-536870169
927182111,538,532,88,-536870169
927182112,538,538,89,0
927182113,538,532,88,-536870169
927182114,538,532,88,-536870169
927182115,538,532,88,-536870169
927182116,538,532,88,-536870169
927182117,538,538,89,0
927182118,538,532,88,-536870169
927182119,538,532,88,-536870169
927182120,538,532,88,-536870169
927182121,538,532,88,-536870169
927182122,538,538,89,0
927182123,538,532,88,-536870169
927182124,538,532,88,-536870169
927182125,538,532,88,-536870169
927182126,538,532,88,-536870169
927182127,538,538,89,0
927182128,538,532,88,-536870169
927182129,538,532,88,-536870169
927182130,538,532,88,-536870169
927182131,538,532,88,-536870169
927182132,538,538,89,0
927182133,538,532,88,-536870169
927182134,538,532,88,-536870169
927182135,538,532,88,-536870169
927182136,538,532,88,-536870169
927182137,538,538,89,0
927182138,538,532,88,-536870169
927182139,538,532,88,-536870169
927182140,538,532,88,-536870169
927182141,538,532,88,-536870169
927182142,538,538,89,0
927182143,538,532,88,-536870169
927182144,538,532,88,-536870169
927182145,538,532,88,-536870169
927182146,538,532,88,-536870169
927182147,538,538,89,0
927182148,538,532,88,-536870169
927182149,538,532,88,-536870169
927182150,538,532,88,-536870169
927182151,538,532,88,-536870169
927182152,538,538,89,0
927182153,538,532,88,-536870169
927182154,538,532,88,-536870169
927182155,538,532,88,-536870169
927182156,538,532,88,-536870169
927182157,538,538,89,0
927182158,538,532,88,-536870169
927182159,538,532,88,-536870169
927182160,538,532,88,-536870169
927182161,538,532,88,-536870169
927182162,538,538,89,0
927182163,538,532,88,-536870169
927182164,538,532,88,-536870169
927182165,538,532,88,-536870169
927182166,538,532,88,-536870169
927182167,538,538,89,0
927182168,538,532,88,-536870169
927182169,538,532,88,-536870169
927182170,538,532,88,-536870169
927182171,538,532,88,-536870169
927182172,538,538,89,0
927182173,538,532,88,-536870169
927182174,538,532,88,-536870169
927182175,538,532,88,-536870169
927182176,538,532,88,-536870169
927182177,538,538,89,0
927182178,538,532,88,-536870169
927182179,538,532,88,-536870169
927182180,538,532,88,-536870169
927182181,538,532,88,-536870169
927182182,538,538,89,0
927182183,538,532,88,-536870169
927182184,538,532,88,-536870169
927182185,538,532,88,-536870169
927182186,538,532,88,-536870169
927182187,538,538,89,0
927182188,538,532,88,-536870169
927182189,538,532,88,-536870169
927182190,538,532,88,-536870169
927182191,538,532,88,-536870169
927182192,538,538,89,0
927182193,538,532,88,-536870169
927182194,538,532,88,-536870169
927182195,538,532,88,-536870169
927182196,538,532,88,-536870169
927182197,538,538,89,0
927182198,538,532,88,-536870169
927182199,538,532,88,-536870169
927182200,538,532,88,-536870169
927182201,538,532,88,-536870169
927182202,538,538,89,0
927182203,538,532,88,-536870169
927182204,538,532,88,-536870169
927182205,538,532,88,-536870169
927182206,538,532,88,-536870169
927182207,538,538,89,0
927182208,538,532,88,-536870169
927182209,538,532,88,-536870169
927182210,538,532,88,-536870169
927182211,538,532,88,-536870169
927182212,538,538,89,0
927182213,538,532,88,-536870169
927182214,538,532,88,-536870169
927182215,538,532,88,-536870169
927182216,538,532,88,-536870169
927182217,538,538,89,0
927182218,538,532,88,-536870169
927182219,538,532,88,-536870169
927182220,538,532,88,-536870169
927182221,538,532,88,-536870169
927182222,538,538,89,0
927182223,538,532,88,-536870169
927182224,538,532,88,-536870169
927182225,538,532,88,-536870169
927182226,538,532,88,-536870169
927182227,538,538,89,0
927182228,538,532,88,-536870169
927182229,538,532,88,-536870169
927182230,538,532,88,-536870169
927182231,538,532,88,-536870169
927182232,538,538,89,0
927182233,538,532,88,-536870169
927182234,538,532,88,-536870169
927182235,538,532,88,-536870169
927182236,538,532,88,-536870169
927182237,538,538,89,0
927182238,538,532,88,-536870169
927182239,538,532,88,-536870169
927182240,538,532,88,-536870169
927182241,538,532,88,-536870169
927182242,538,538,89,0
927182243,538,532,88,-536870169
927182244,538,532,88,-536870169
927182245,538,532,88,-536870169
927182246,538,532,88,-536870169
927182247,538,538,89,0
927182248,538,532,88,-536870169
927182249,538,532,88,-536870169
927182250,538,532,88,-536870169
927182251,538,532,88,-536870169
927182252,538,538,89,0
927182253,538,532,88,-536870169
927182254,538,532,88,-536870169
927182255,538,532,88,-536870169
927182256,538,532,88,-536870169
927182257,538,538,89,0
927182258,538,532,88,-536870169
927182259,538,532,88,-536870169
927182260,538,532,88,-536870169
927182261,538,532,88,-536870169
927182262,538,538,89,0
927182263,538,532,88,-536870169
927182264,538,532,88,-536870169
927182265,538,532,88,-536870169
927182266,538,532,88,-536870169
927182267,538,538,89,0
927182268,538,532,88,-536870169
927182269,538,532,88,-536870169
927182270,538,532,88,-536870169
927182271,538,532,88,-536870169
927182272,538,538,89,0
927182273,538,532,88,-536870169
927182274,538,532,88,-536870169
927182275,538,532,88,-536870169
927182276,538,532,88,-536870169
927182277,538,538,89,0
927182278,538,532,88,-536870169
927182279,538,532,88,-536870169
927182280,538,532,88,-536870169
927182281,538,532,88,-536870169
927182282,538,538,89,0
927182283,538,532,88,-536870169
927182284,538,532,88,-536870169
927182285,538,532,88,-536870169
927182286,538,532,88,-536870169
927182287,538,538,89,0
927182288,538,532,88,-536870169
927182289,538,532,88,-536870169
927182290,538,532,88,-536870169
927182291,538,532,88,-536870169
927182292,538,538,89,0
927182293,538,532,88,-536870169
927182294,538,532,88,-536870169
927182295,538,532,88,-536870169
927182296,538,532,88,-536870169
927182297,538,538,89,0
927182298,538,532,88,-536870169
927182299,538,532,88,-536870169
927182300,538,532,88,-536870169
927182301,538,532,88,-536870169
927182302,538,538,89,0
927182303,538,532,88,-536870169
927182304,538,532,88,-536870169
927182305,538,532,88,-536870169
927182306,538,532,88,-536870169
927182307,538,538,89,0
927182308,538,532,88,-536870169
927182309,538,532,88,-536870169
927182310,538,532,88,-536870169
927182311,538,532,88,-536870169
927182312,538,538,89,0
927182313,538,532,88,-536870169
927182314,538,532,88,-536870169
927182315,538,532,88,-536870169
927182316,538,532,88,-536870169
927182317,538,538,89,0
927182318,538,532,88,-536870169
927182319,538,532,88,-536870169
927182320,538,532,88,-536870169
927182321,538,532,88,-536870169
927182322,538,538,89,0
927182323,538,532,88,-536870169
927182324,538,532,88,-536870169
927182325,538,532,88,-536870169
927182326,538,532,88,-536870169
927182327,538,538,89,0
927182328,538,532,88,-536870169
927182329,538,532,88,-536870169
927182330,538,532,88,-536870169
927182331,538,532,88,-536870169
927182332,538,538,89,0
927182333,538,532,88,-536870169
927182334,538,532,88,-536870169
927182335,538,532,88,-536870169
927182336,538,532,88,-536870169
927182337,538,538,89,0
927182338,538,532,88,-536870169
927182339,538,532,88,-536870169
927182340,538,532,88,-536870169
927182341,538,532,88,-536870169
927182342,538,538,89,0
927182343,538,532,88,-536870169
927182344,538,532,88,-536870169
927182345,538,532,88,-536870169
927182346,538,532,88,-536870169
927182347,538,538,89,0
927182348,538,532,88,-536870169
927182349,538,532,88,-536870169
927182350,538,532,88,-536870169
927182351,538,532,88,-536870169
927182352,538,538,89,0
927182353,538,532,88,-536870169
927182354,538,532,88,-536870169
927182355,538,532,88,-536870169
927182356,538,532,88,-536870169
927182357,538,538,89,0
927182358,538,532,88,-536870169
927182359,538,532,88,-536870169
927182360,538,532,88,-536870169
927182361,538,532,88,-536870169
927182362,538,538,89,0
927182363,538,532,88,-536870169
927182364,538,532,88,-536870169
927182365,538,532,88,-536870169
927182366,538,532,88,-536870169
927182367,538,538,89,0
927182368,538,532,88,-536870169
927182369,538,532,88,-536870169
927182370,538,532,88,-536870169
927182371,538,532,88,-536870169
927182372,538,538,89,0
927182373,538,532,88,-536870169
927182374,538,532,88,-536870169
927182375,538,532,88,-536870169
927182376,538,532,88,-536870169
927182377,538,538,89,0
927182378,538,532,88,-536870169
927182379,538,532,88,-536870169
927182380,538,532,88,-536870169
927182381,538,532,88,-536870169
927182382,538,538,89,0
927182383,538,532,88,-536870169
927182384,538,532,88,-536870169
927182385,538,532,88,-536870169
927182386,538,532,88,-536870169
927182387,538,538,89,0
927182388,538,532,88,-536870169
927182389,538,532,88,-536870169
927182390,538,532,88,-536870169
927182391,538,532,88,-536870169
927182392,538,538,89,0
927182393,538,532,88,-536870169
927182394,538,532,88,-536870169
927182395,538,532,88,-536870169
927182396,538,532,88,-536870169
927182397,538,538,89,0
927182398,538,532,88,-536870169
927182399,538,532,88,-536870169
927182400,538,532,88,-536870169
927182401,538,532,88,-536870169
927182402,538,538,89,0
927182403,538,532,88,-536870169
927182404,538,532,88,-536870169
927182405,538,532,88,-536870169
927182406,538,532,88,-536870169
927182407,538,538,89,0
927182408,538,532,88,-536870169
927182409,538,532,88,-536870169
927182410,538,532,88,-536870169
927182411,538,532,88,-536870169
927182412,538,538,89,0
927182413,538,532,88,-536870169
927182414,538,532,88,-536870169
927182415,538,532,88,-536870169
927182416,538,532,88,-536870169
927182417,538,538,89,0
927182418,538,532,88,-536870169
927182419,538,532,88,-536870169
927182420,538,532,88,-536870169
927182421,538,532,88,-536870169
927182422,538,538,89,0
927182423,538,532,88,-536870169
927182424,538,532,88,-536870169
927182425,538,532,88,-536870169
927182426,538,532,88,-536870169
927182427,538,538,89,0
927182428,538,532,88,-536870169
927182429,538,532,88,-536870169
927182430,538,532,88,-536870169
927182431,538,532,88,-536870169
927182432,538,538,89,0
927182433,538,532,88,-536870169
927182434,538,532,88,-536870169
927182435,538,532,88,-536870169
927182436,538,532,88,-536870169
927182437,538,538,89,0
927182438,538,532,88,-536870169
927182439,538,532,88,-536870169
927182440,538,532,88,-536870169
927182441,538,532,88,-536870169
927182442,538,538,89,0
927182443,538,532,88,-536870169
927182444,538,532,88,-536870169
927182445,538,532,88,-536870169
927182446,538,532,88,-536870169
927182447,538,538,89,0
927182448,538,532,88,-536870169
927182449,538,532,88,-536870169
927182450,538,532,88,-536870169
927182451,538,532,88,-536870169
927182452,538,538,89,0
927182453,538,532,88,-536870169
927182454,538,532,88,-536870169
927182455,538,532,88,-536870169
927182456,538,532,88,-536870169
927182457,538,538,89,0
927182458,538,532,88,-536870169
927182459,538,532,88,-536870169
927182460,538,532,88,-536870169
927182461,538,532,88,-536870169
927182462,538,538,89,0
927182463,538,532,88,-536870169
927182464,538,532,88,-536870169
927182465,538,532,88,-536870169
927182466,538,532,88,-536870169
927182467,538,538,89,0
927182468,538,532,88,-536870169
927182469,538,532,88,-536870169
927182470,538,532,88,-536870169
927182471,538,532,88,-536870169
927182472,538,538,89,0
927182473,538,532,88,-536870169
927182474,538,532,88,-536870169
927182475,538,532,88,-536870169
927182476,538,532,88,-536870169
927182477,538,538,89,0
927182478,538,532,88,-536870169
927182479,538,532,88,-536870169
927182480,538,532,88,-536870169
927182481,538,532,88,-536870169
927182482,538,538,89,0
927182483,538,532,88,-536870169
927182484,538,532,88,-536870169
927182485,538,532,88,-536870169
927182486,538,532,88,-536870169
927182487,538,538,89,0
927182488,538,532,88,-536870169
927182489,538,532,88,-536870169
927182490,538,532,88,-536870169
927182491,538,532,88,-536870169
927182492,538,538,89,0
927182493,538,532,88,-536870169
927182494,538,532,88,-536870169
927182495,538,532,88,-536870169
927182496,538,532,88,-536870169
927182497,538,538,89,0
927182498,538,532,88,-536870169
927182499,538,532,88,-536870169
927182500,538,532,88,-536870169
927182501,538,532,88,-536870169
927182502,538,538,89,0
927182503,538,532,88,-536870169
927182504,538,532,88,-536870169
927182505,538,532,88,-536870169
927182506,538,532,88,-536870169
927182507,538,538,89,0
927182508,538,532,88,-536870169
927182509,538,532,88,-536870169
927182510,538,532,88,-536870169
927182511,538,532,88,-536870169
927182512,538,538,89,0
927182513,538,532,88,-536870169
927182514,538,532,88,-536870169
927182515,538,532,88,-536870169
927182516,538,532,88,-536870169
927182517,538,538,89,0
927182518,538,532,88,-536870169
927182519,538,532,88,-536870169
927182520,538,532,88,-536870169
927182521,538,532,88,-536870169
927182522,538,538,89,0
927182523,538,532,88,-536870169
927182524,538,532,88,-536870169
927182525,538,532,88,-536870169
927182526,538,532,88,-536870169
927182527,538,538,89,0
927182528,538,532,88,-536870169
927182529,538,532,88,-536870169
927182530,538,532,88,-536870169
927182531,538,532,88,-536870169
927182532,538,538,89,0
927182533,538,532,88,-536870169
927182534,538,532,88,-536870169
927182535,538,532,88,-536870169
927182536,538,532,88,-536870169
927182537,538,538,89,0
927182538,538,532,88,-536870169
927182539,538,532,88,-536870169
927182540,538,532,88,-536870169
927182541,538,532,88,-536870169
927182542,538,538,89,0
927182543,538,532,88,-536870169
927182544,538,532,88,-536870169
927182545,538,532,88,-536870169
927182546,538,532,88,-536870169
927182547,538,538,89,0
927182548,538,532,88,-536870169
927182549,538,532,88,-536870169
927182550,538,532,88,-536870169
927182551,538,532,88,-536870169
927182552,538,538,89,0
927182553,538,532,88,-536870169
927182554,538,532,88,-536870169
927182555,538,532,88,-536870169
927182556,538,532,88,-536870169
927182557,538,538,89,0
927182558,538,532,88,-536870169
927182559,538,532,88,-536870169
927182560,538,532,88,-536870169
927182561,538,532,88,-536870169
927182562,538,538,89,0
927182563,538,532,88,-536870169
927182564,538,532,88,-536870169
927182565,538,532,88,-536870169
927182566,538,532,88,-536870169
927182567,538,538,89,0
927182568,538,532,88,-536870169
927182569,538,532,88,-536870169
927182570,538,532,88,-536870169
927182571,538,532,88,-536870169
927182572,538,538,89,0
927182573,538,532,88,-536870169
927182574,538,532,88,-536870169
927182575,538,532,88,-536870169
927182576,538,532,88,-536870169
927182577,538,538,89,0
927182578,538,532,88,-536870169
927182579,538,532,88,-536870169
927182580,538,532,88,-536870169
927182581,538,532,88,-536870169
927182582,538,538,89,0
927182583,538,532,88,-536870169
927182584,538,532,88,-536870169
927182585,538,532,88,-536870169
927182586,538,532,88,-536870169
927182587,538,538,89,0
927182588,538,532,88,-536870169
927182589,538,532,88,-536870169
927182590,538,532,88,-536870169
927182591,538,532,88,-536870169
927182592,538,538,89,0
927182593,538,532,88,-536870169
927182594,538,532,88,-536870169
927182595,538,532,88,-536870169
927182596,538,532,88,-536870169
927182597,538,538,89,0
927182598,538,532,88,-536870169
927182599,538,532,88,-536870169
927182600,538,532,88,-536870169
927182601,538,532,88,-536870169
927182602,538,538,89,0
927182603,538,532,88,-536870169
927182604,538,532,88,-536870169
927182605,538,532,88,-536870169
927182606,538,532,88,-536870169
927182607,538,538,89,0
927182608,538,532,88,-536870169
