# E-MU Tracker Pre isochronous capture trace
# nominal_rate_hz=44100 alt=1 bInterval=4 bytes_per_frame=6
usb_frame,requested_bytes,actual_bytes,sample_frames,status
927155788,274,264,44,-536870169
927155789,274,270,45,-536870169
927155790,274,264,44,-536870169
927155791,274,264,44,-536870169
927155792,274,264,44,-536870169
927155793,274,264,44,-536870169
927155794,274,270,45,-536870169
927155795,274,264,44,-536870169
927155796,274,264,44,-536870169
927155797,274,264,44,-536870169
927155798,274,264,44,-536870169
927155799,274,270,45,-536870169
927155800,274,264,44,-536870169
927155801,274,264,44,-536870169
927155802,274,264,44,-536870169
927155803,274,264,44,-536870169
927155804,274,270,45,-536870169
927155805,274,264,44,-536870169
927155806,274,264,44,-536870169
927155807,274,264,44,-536870169
927155808,274,264,44,-536870169
927155809,274,270,45,-536870169
927155810,274,264,44,-536870169
927155811,274,264,44,-536870169
927155812,274,264,44,-536870169
927155813,274,264,44,-536870169
927155814,274,270,45,-536870169
927155815,274,264,44,-536870169
927155816,274,264,44,-536870169
927155817,274,264,44,-536870169
927155818,274,264,44,-536870169
927155819,274,270,45,-536870169
927155820,274,264,44,-536870169
927155821,274,264,44,-536870169
927155822,274,264,44,-536870169
927155823,274,264,44,-536870169
927155824,274,270,45,-536870169
927155825,274,264,44,-536870169
927155826,274,264,44,-536870169
927155827,274,264,44,-536870169
927155828,274,264,44,-536870169
927155829,274,270,45,-536870169
927155830,274,264,44,-536870169
927155831,274,264,44,-536870169
927155832,274,264,44,-536870169
927155833,274,264,44,-536870169
927155834,274,270,45,-536870169
927155835,274,264,44,-536870169
927155836,274,264,44,-536870169
927155837,274,264,44,-536870169
927155838,274,264,44,-536870169
927155839,274,270,45,-536870169
927155840,274,264,44,-536870169
927155841,274,264,44,-536870169
927155842,274,264,44,-536870169
927155843,274,264,44,-536870169
927155844,274,270,45,-536870169
927155845,274,264,44,-536870169
927155846,274,264,44,-536870169
927155847,274,264,44,-536870169
927155848,274,264,44,-536870169
927155849,274,270,45,-536870169
927155850,274,264,44,-536870169
927155851,274,264,44,-536870169
927155852,274,264,44,-536870169
927155853,274,264,44,-536870169
927155854,274,270,45,-536870169
927155855,274,264,44,-536870169
927155856,274,264,44,-536870169
927155857,274,264,44,-536870169
927155858,274,264,44,-536870169
927155859,274,270,45,-536870169
927155860,274,264,44,-536870169
927155861,274,264,44,-536870169
927155862,274,264,44,-536870169
927155863,274,264,44,-536870169
927155864,274,270,45,-536870169
927155865,274,264,44,-536870169
927155866,274,264,44,-536870169
927155867,274,264,44,-536870169
927155868,274,264,44,-536870169
927155869,274,270,45,-536870169
927155870,274,264,44,-536870169
927155871,274,264,44,-536870169
927155872,274,264,44,-536870169
927155873,274,264,44,-536870169
927155874,274,270,45,-536870169
927155875,274,264,44,-536870169
927155876,274,264,44,-536870169
927155877,274,264,44,-536870169
927155878,274,264,44,-536870169
927155879,274,270,45,-536870169
927155880,274,264,44,-536870169
927155881,274,264,44,-536870169
927155882,274,264,44,-536870169
927155883,274,264,44,-536870169
927155884,274,270,45,-536870169
927155885,274,264,44,-536870169
927155886,274,264,44,-536870169
927155887,274,264,44,-536870169
927155888,274,264,44,-536870169
927155889,274,270,45,-536870169
927155890,274,264,44,-536870169
927155891,274,264,44,-536870169
927155892,274,264,44,-536870169
927155893,274,264,44,-536870169
927155894,274,270,45,-536870169
927155895,274,264,44,-536870169
927155896,274,264,44,-536870169
927155897,274,264,44,-536870169
927155898,274,264,44,-536870169
927155899,274,270,45,-536870169
927155900,274,264,44,-536870169
927155901,274,264,44,-536870169
927155902,274,264,44,-536870169
927155903,274,264,44,-536870169
927155904,274,270,45,-536870169
927155905,274,264,44,-536870169
927155906,274,264,44,-536870169
927155907,274,264,44,-536870169
927155908,274,264,44,-536870169
927155909,274,270,45,-536870169
927155910,274,264,44,-536870169
927155911,274,264,44,-536870169
927155912,274,264,44,-536870169
927155913,274,264,44,-536870169
927155914,274,270,45,-536870169
927155915,274,264,44,-536870169
927155916,274,264,44,-536870169
927155917,274,264,44,-536870169
927155918,274,264,44,-536870169
927155919,274,270,45,-536870169
927155920,274,264,44,-536870169
927155921,274,264,44,-536870169
927155922,274,264,44,-536870169
927155923,274,264,44,-536870169
927155924,274,270,45,-536870169
927155925,274,264,44,-536870169
927155926,274,264,44,-536870169
927155927,274,264,44,-536870169
927155928,274,264,44,-536870169
927155929,274,270,45,-536870169
927155930,274,264,44,-536870169
927155931,274,264,44,-536870169
927155932,274,264,44,-536870169
927155933,274,264,44,-536870169
927155934,274,270,45,-536870169
927155935,274,264,44,-536870169
927155936,274,264,44,-536870169
927155937,274,264,44,-536870169
927155938,274,264,44,-536870169
927155939,274,270,45,-536870169
927155940,274,264,44,-536870169
927155941,274,264,44,-536870169
927155942,274,264,44,-536870169
927155943,274,264,44,-536870169
927155944,274,270,45,-536870169
927155945,274,264,44,-536870169
927155946,274,264,44,-536870169
927155947,274,264,44,-536870169
927155948,274,264,44,-536870169
927155949,274,270,45,-536870169
927155950,274,264,44,-536870169
927155951,274,264,44,-536870169
927155952,274,264,44,-536870169
927155953,274,264,44,-536870169
927155954,274,270,45,-536870169
927155955,274,264,44,-536870169
927155956,274,264,44,-536870169
927155957,274,264,44,-536870169
927155958,274,264,44,-536870169
927155959,274,270,45,-536870169
927155960,274,264,44,-536870169
927155961,274,264,44,-536870169
927155962,274,264,44,-536870169
927155963,274,264,44,-536870169
927155964,274,270,45,-536870169
927155965,274,264,44,-536870169
927155966,274,264,44,-536870169
927155967,274,264,44,-536870169
927155968,274,264,44,-536870169
927155969,274,270,45,-536870169
927155970,274,264,44,-536870169
927155971,274,264,44,-536870169
927155972,274,264,44,-536870169
927155973,274,264,44,-536870169
927155974,274,270,45,-536870169
927155975,274,264,44,-536870169
927155976,274,264,44,-536870169
927155977,274,264,44,-536870169
927155978,274,264,44,-536870169
927155979,274,270,45,-536870169
927155980,274,264,44,-536870169
927155981,274,264,44,-536870169
927155982,274,264,44,-536870169
927155983,274,264,44,-536870169
927155984,274,270,45,-536870169
927155985,274,264,44,-536870169
927155986,274,264,44,-536870169
927155987,274,264,44,-536870169
927155988,274,264,44,-536870169
927155989,274,270,45,-536870169
927155990,274,264,44,-536870169
927155991,274,264,44,-536870169
927155992,274,264,44,-536870169
927155993,274,264,44,-536870169
927155994,274,270,45,-536870169
927155995,274,264,44,-536870169
927155996,274,264,44,-536870169
927155997,274,264,44,-536870169
927155998,274,264,44,-536870169
927155999,274,270,45,-536870169
927156000,274,264,44,-536870169
927156001,274,264,44,-536870169
927156002,274,264,44,-536870169
927156003,274,264,44,-536870169
927156004,274,270,45,-536870169
927156005,274,264,44,-536870169
927156006,274,264,44,-536870169
927156007,274,264,44,-536870169
927156008,274,264,44,-536870169
927156009,274,270,45,-536870169
927156010,274,264,44,-536870169
927156011,274,264,44,-536870169
927156012,274,264,44,-536870169
927156013,274,264,44,-536870169
927156014,274,270,45,-536870169
927156015,274,264,44,-536870169
927156016,274,264,44,-536870169
927156017,274,264,44,-536870169
927156018,274,264,44,-536870169
927156019,274,270,45,-536870169
927156020,274,264,44,-536870169
927156021,274,264,44,-536870169
927156022,274,264,44,-536870169
927156023,274,264,44,-536870169
927156024,274,270,45,-536870169
927156025,274,264,44,-536870169
927156026,274,264,44,-536870169
927156027,274,264,44,-536870169
927156028,274,264,44,-536870169
927156029,274,270,45,-536870169
927156030,274,264,44,-536870169
927156031,274,264,44,-536870169
927156032,274,264,44,-536870169
927156033,274,264,44,-536870169
927156034,274,270,45,-536870169
927156035,274,264,44,-536870169
927156036,274,264,44,-536870169
927156037,274,264,44,-536870169
927156038,274,264,44,-536870169
927156039,274,270,45,-536870169
927156040,274,264,44,-536870169
927156041,274,264,44,-536870169
927156042,274,264,44,-536870169
927156043,274,264,44,-536870169
927156044,274,270,45,-536870169
927156045,274,264,44,-536870169
927156046,274,264,44,-536870169
927156047,274,264,44,-536870169
927156048,274,264,44,-536870169
927156049,274,270,45,-536870169
927156050,274,264,44,-536870169
927156051,274,264,44,-536870169
927156052,274,264,44,-536870169
927156053,274,264,44,-536870169
927156054,274,270,45,-536870169
927156055,274,264,44,-536870169
927156056,274,264,44,-536870169
927156057,274,264,44,-536870169
927156058,274,264,44,-536870169
927156059,274,270,45,-536870169
927156060,274,264,44,-536870169
927156061,274,264,44,-536870169
927156062,274,264,44,-536870169
927156063,274,264,44,-536870169
927156064,274,270,45,-536870169
927156065,274,264,44,-536870169
927156066,274,264,44,-536870169
927156067,274,264,44,-536870169
927156068,274,264,44,-536870169
927156069,274,270,45,-536870169
927156070,274,264,44,-536870169
927156071,274,264,44,-536870169
927156072,274,264,44,-536870169
927156073,274,264,44,-536870169
927156074,274,270,45,-536870169
927156075,274,264,44,-536870169
927156076,274,264,44,-536870169
927156077,274,264,44,-536870169
927156078,274,264,44,-536870169
927156079,274,270,45,-536870169
927156080,274,264,44,-536870169
927156081,274,264,44,-536870169
927156082,274,264,44,-536870169
927156083,274,264,44,-536870169
927156084,274,270,45,-536870169
927156085,274,264,44,-536870169
927156086,274,264,44,-536870169
927156087,274,264,44,-536870169
927156088,274,264,44,-536870169
927156089,274,270,45,-536870169
927156090,274,264,44,-536870169
927156091,274,264,44,-536870169
927156092,274,264,44,-536870169
927156093,274,264,44,-536870169
927156094,274,270,45,-536870169
927156095,274,264,44,-536870169
927156096,274,264,44,-536870169
927156097,274,264,44,-536870169
927156098,274,264,44,-536870169
927156099,274,270,45,-536870169
927156100,274,264,44,-536870169
927156101,274,264,44,-536870169
927156102,274,264,44,-536870169
927156103,274,264,44,-536870169
927156104,274,270,45,-536870169
927156105,274,264,44,-536870169
927156106,274,264,44,-536870169
927156107,274,264,44,-536870169
927156108,274,264,44,-536870169
927156109,274,270,45,-536870169
927156110,274,264,44,-536870169
927156111,274,264,44,-536870169
927156112,274,264,44,-536870169
927156113,274,264,44,-536870169
927156114,274,270,45,-536870169
927156115,274,264,44,-536870169
927156116,274,264,44,-536870169
927156117,274,264,44,-536870169
927156118,274,264,44,-536870169
927156119,274,270,45,-536870169
927156120,274,264,44,-536870169
927156121,274,264,44,-536870169
927156122,274,264,44,-536870169
927156123,274,264,44,-536870169
927156124,274,270,45,-536870169
927156125,274,264,44,-536870169
927156126,274,264,44,-536870169
927156127,274,264,44,-536870169
927156128,274,264,44,-536870169
927156129,274,270,45,-536870169
927156130,274,264,44,-536870169
927156131,274,264,44,-536870169
927156132,274,264,44,-536870169
927156133,274,264,44,-536870169
927156134,274,270,45,-536870169
927156135,274,264,44,-536870169
927156136,274,264,44,-536870169
927156137,274,264,44,-536870169
927156138,274,264,44,-536870169
927156139,274,270,45,-536870169
927156140,274,264,44,-536870169
927156141,274,264,44,-536870169
927156142,274,264,44,-536870169
927156143,274,264,44,-536870169
927156144,274,270,45,-536870169
927156145,274,264,44,-536870169
927156146,274,264,44,-536870169
927156147,274,264,44,-536870169
927156148,274,264,44,-536870169
927156149,274,270,45,-536870169
927156150,274,264,44,-536870169
927156151,274,264,44,-536870169
927156152,274,264,44,-536870169
927156153,274,264,44,-536870169
927156154,274,270,45,-536870169
927156155,274,264,44,-536870169
927156156,274,264,44,-536870169
927156157,274,264,44,-536870169
927156158,274,264,44,-536870169
927156159,274,270,45,-536870169
927156160,274,264,44,-536870169
927156161,274,264,44,-536870169
927156162,274,264,44,-536870169
927156163,274,264,44,-536870169
927156164,274,270,45,-536870169
927156165,274,264,44,-536870169
927156166,274,264,44,-536870169
927156167,274,264,44,-536870169
927156168,274,264,44,-536870169
927156169,274,270,45,-536870169
927156170,274,264,44,-536870169
927156171,274,264,44,-536870169
927156172,274,264,44,-536870169
927156173,274,264,44,-536870169
927156174,274,270,45,-536870169
927156175,274,264,44,-536870169
927156176,274,264,44,-536870169
927156177,274,264,44,-536870169
927156178,274,264,44,-536870169
927156179,274,270,45,-536870169
927156180,274,264,44,-536870169
927156181,274,264,44,-536870169
927156182,274,264,44,-536870169
927156183,274,264,44,-536870169
927156184,274,270,45,-536870169
927156185,274,264,44,-536870169
927156186,274,264,44,-536870169
927156187,274,264,44,-536870169
927156188,274,264,44,-536870169
927156189,274,270,45,-536870169
927156190,274,264,44,-536870169
927156191,274,264,44,-536870169
927156192,274,264,44,-536870169
927156193,274,264,44,-536870169
927156194,274,270,45,-536870169
927156195,274,264,44,-536870169
927156196,274,264,44,-536870169
927156197,274,264,44,-536870169
927156198,274,264,44,-536870169
927156199,274,270,45,-536870169
927156200,274,264,44,-536870169
927156201,274,264,44,-536870169
927156202,274,264,44,-536870169
927156203,274,264,44,-536870169
927156204,274,270,45,-536870169
927156205,274,264,44,-536870169
927156206,274,264,44,-536870169
927156207,274,264,44,-536870169
927156208,274,264,44,-536870169
927156209,274,270,45,-536870169
927156210,274,264,44,-536870169
927156211,274,264,44,-536870169
927156212,274,264,44,-536870169
927156213,274,264,44,-536870169
927156214,274,270,45,-536870169
927156215,274,264,44,-536870169
927156216,274,264,44,-536870169
927156217,274,264,44,-536870169
927156218,274,264,44,-536870169
927156219,274,270,45,-536870169
927156220,274,264,44,-536870169
927156221,274,264,44,-536870169
927156222,274,264,44,-536870169
927156223,274,264,44,-536870169
927156224,274,270,45,-536870169
927156225,274,264,44,-536870169
927156226,274,264,44,-536870169
927156227,274,264,44,-536870169
927156228,274,264,44,-536870169
927156229,274,270,45,-536870169
927156230,274,264,44,-536870169
927156231,274,264,44,-536870169
927156232,274,264,44,-536870169
927156233,274,264,44,-536870169
927156234,274,270,45,-536870169
927156235,274,264,44,-536870169
927156236,274,264,44,-536870169
927156237,274,264,44,-536870169
927156238,274,264,44,-536870169
927156239,274,270,45,-536870169
927156240,274,264,44,-536870169
927156241,274,264,44,-536870169
927156242,274,264,44,-536870169
927156243,274,264,44,-536870169
927156244,274,270,45,-536870169
927156245,274,264,44,-536870169
927156246,274,264,44,-536870169
927156247,274,264,44,-536870169
927156248,274,264,44,-536870169
927156249,274,270,45,-536870169
927156250,274,264,44,-536870169
927156251,274,264,44,-536870169
927156252,274,264,44,-536870169
927156253,274,264,44,-536870169
927156254,274,270,45,-536870169
927156255,274,264,44,-536870169
927156256,274,264,44,-536870169
927156257,274,264,44,-536870169
927156258,274,264,44,-536870169
927156259,274,270,45,-536870169
927156260,274,264,44,-536870169
927156261,274,264,44,-536870169
927156262,274,264,44,-536870169
927156263,274,264,44,-536870169
927156264,274,270,45,-536870169
927156265,274,264,44,-536870169
927156266,274,264,44,-536870169
927156267,274,264,44,-536870169
927156268,274,264,44,-536870169
927156269,274,270,45,-536870169
927156270,274,264,44,-536870169
927156271,274,264,44,-536870169
927156272,274,264,44,-536870169
927156273,274,264,44,-536870169
927156274,274,270,45,-536870169
927156275,274,264,44,-536870169
927156276,274,264,44,-536870169
927156277,274,264,44,-536870169
927156278,274,264,44,-536870169
927156279,274,270,45,-536870169
927156280,274,264,44,-536870169
927156281,274,264,44,-536870169
927156282,274,264,44,-536870169
927156283,274,264,44,-536870169
927156284,274,270,45,-536870169
927156285,274,264,44,-536870169
927156286,274,264,44,-536870169
927156287,274,264,44,-536870169
927156288,274,264,44,-536870169
927156289,274,270,45,-536870169
927156290,274,264,44,-536870169
927156291,274,264,44,-536870169
927156292,274,264,44,-536870169
927156293,274,264,44,-536870169
927156294,274,270,45,-536870169
927156295,274,264,44,-536870169
927156296,274,264,44,-536870169
927156297,274,264,44,-536870169
927156298,274,264,44,-536870169
927156299,274,270,45,-536870169
927156300,274,264,44,-536870169
927156301,274,264,44,-536870169
927156302,274,264,44,-536870169
927156303,274,264,44,-536870169
927156304,274,270,45,-536870169
927156305,274,264,44,-536870169
927156306,274,264,44,-536870169
927156307,274,264,44,-536870169
927156308,274,264,44,-536870169
927156309,274,270,45,-536870169
927156310,274,264,44,-536870169
927156311,274,264,44,-536870169
927156312,274,264,44,-536870169
927156313,274,264,44,-536870169
927156314,274,270,45,-536870169
927156315,274,264,44,-536870169
927156316,274,264,44,-536870169
927156317,274,264,44,-536870169
927156318,274,264,44,-536870169
927156319,274,270,45,-536870169
927156320,274,264,44,-536870169
927156321,274,264,44,-536870169
927156322,274,264,44,-536870169
927156323,274,264,44,-536870169
927156324,274,270,45,-536870169
927156325,274,264,44,-536870169
927156326,274,264,44,-536870169
927156327,274,264,44,-536870169
927156328,274,264,44,-536870169
927156329,274,270,45,-536870169
927156330,274,264,44,-536870169
927156331,274,264,44,-536870169
927156332,274,264,44,-536870169
927156333,274,264,44,-536870169
927156334,274,270,45,-536870169
927156335,274,264,44,-536870169
927156336,274,264,44,-536870169
927156337,274,264,44,-536870169
927156338,274,264,44,-536870169
927156339,274,270,45,-536870169
927156340,274,264,44,-536870169
927156341,274,264,44,-536870169
927156342,274,264,44,-536870169
927156343,274,264,44,-536870169
927156344,274,270,45,-536870169
927156345,274,264,44,-536870169
927156346,274,264,44,-536870169
927156347,274,264,44,-536870169
927156348,274,264,44,-536870169
927156349,274,270,45,-536870169
927156350,274,264,44,-536870169
927156351,274,264,44,-536870169
927156352,274,264,44,-536870169
927156353,274,264,44,-536870169
927156354,274,270,45,-536870169
927156355,274,264,44,-536870169
927156356,274,264,44,-536870169
927156357,274,264,44,-536870169
927156358,274,264,44,-536870169
927156359,274,270,45,-536870169
927156360,274,264,44,-536870169
927156361,274,264,44,-536870169
927156362,274,264,44,-536870169
927156363,274,264,44,-536870169
927156364,274,270,45,-536870169
927156365,274,264,44,-536870169
927156366,274,264,44,-536870169
927156367,274,264,44,-536870169
927156368,274,264,44,-536870169
927156369,274,270,45,-536870169
927156370,274,264,44,-536870169
927156371,274,264,44,-536870169
927156372,274,264,44,-536870169
927156373,274,264,44,-536870169
927156374,274,270,45,-536870169
927156375,274,264,44,-536870169
927156376,274,264,44,-536870169
927156377,274,264,44,-536870169
927156378,274,264,44,-536870169
927156379,274,270,45,-536870169
927156380,274,264,44,-536870169
927156381,274,264,44,-536870169
927156382,274,264,44,-536870169
927156383,274,264,44,-536870169
927156384,274,270,45,-536870169
927156385,274,264,44,-536870169
927156386,274,264,44,-536870169
927156387,274,264,44,-536870169
927156388,274,264,44,-536870169
927156389,274,270,45,-536870169
927156390,274,264,44,-536870169
927156391,274,264,44,-536870169
927156392,274,264,44,-536870169
927156393,274,264,44,-536870169
927156394,274,270,45,-536870169
927156395,274,264,44,-536870169
927156396,274,264,44,-536870169
927156397,274,264,44,-536870169
927156398,274,264,44,-536870169
927156399,274,270,45,-536870169
927156400,274,264,44,-536870169
927156401,274,264,44,-536870169
927156402,274,264,44,-536870169
927156403,274,264,44,-536870169
927156404,274,270,45,-536870169
927156405,274,264,44,-536870169
927156406,274,264,44,-536870169
927156407,274,264,44,-536870169
927156408,274,264,44,-536870169
927156409,274,270,45,-536870169
927156410,274,264,44,-536870169
927156411,274,264,44,-536870169
927156412,274,264,44,-536870169
927156413,274,264,44,-536870169
927156414,274,270,45,-536870169
927156415,274,264,44,-536870169
927156416,274,264,44,-536870169
927156417,274,264,44,-536870169
927156418,274,264,44,-536870169
927156419,274,270,45,-536870169
927156420,274,264,44,-536870169
927156421,274,264,44,-536870169
927156422,274,264,44,-536870169
927156423,274,264,44,-536870169
927156424,274,270,45,-536870169
927156425,274,264,44,-536870169
927156426,274,264,44,-536870169
927156427,274,264,44,-536870169
927156428,274,264,44,-536870169
927156429,274,270,45,-536870169
927156430,274,264,44,-536870169
927156431,274,264,44,-536870169
927156432,274,264,44,-536870169
927156433,274,264,44,-536870169
927156434,274,270,45,-536870169
927156435,274,264,44,-536870169
927156436,274,264,44,-536870169
927156437,274,264,44,-536870169
927156438,274,264,44,-536870169
927156439,274,270,45,-536870169
927156440,274,264,44,-536870169
927156441,274,264,44,-536870169
927156442,274,264,44,-536870169
927156443,274,264,44,-536870169
927156444,274,270,45,-536870169
927156445,274,264,44,-536870169
927156446,274,264,44,-536870169
927156447,274,264,44,-536870169
927156448,274,264,44,-536870169
927156449,274,270,45,-536870169
927156450,274,264,44,-536870169
927156451,274,264,44,-536870169
927156452,274,264,44,-536870169
927156453,274,264,44,-536870169
927156454,274,270,45,-536870169
927156455,274,264,44,-536870169
927156456,274,264,44,-536870169
927156457,274,264,44,-536870169
927156458,274,264,44,-536870169
927156459,274,270,45,-536870169
927156460,274,264,44,-536870169
927156461,274,264,44,-536870169
927156462,274,264,44,-536870169
927156463,274,264,44,-536870169
927156464,274,270,45,-536870169
927156465,274,264,44,-536870169
