# E-MU Tracker Pre isochronous capture trace
# nominal_rate_hz=192000 alt=10 bInterval=3 bytes_per_frame=6
usb_frame,requested_bytes,actual_bytes,sample_frames,status
927188332,586,580,96,-536870169
927188333,586,580,96,-536870169
927188334,586,580,96,-536870169
927188335,586,580,96,-536870169
927188336,586,580,96,-536870169
927188337,586,580,96,-536870169
927188338,586,580,96,-536870169
927188339,586,580,96,-536870169
927188340,586,580,96,-536870169
927188341,586,580,96,-536870169
927188342,586,580,96,-536870169
927188343,586,580,96,-536870169
927188344,586,580,96,-536870169
927188345,586,580,96,-536870169
927188346,586,580,96,-536870169
927188347,586,580,96,-536870169
927188348,586,580,96,-536870169
927188349,586,580,96,-536870169
927188350,586,580,96,-536870169
927188351,586,580,96,-536870169
927188352,586,580,96,-536870169
927188353,586,580,96,-536870169
927188354,586,580,96,-536870169
927188355,586,580,96,-536870169
927188356,586,580,96,-536870169
927188357,586,580,96,-536870169
927188358,586,580,96,-536870169
927188359,586,580,96,-536870169
927188360,586,580,96,-536870169
927188361,586,580,96,-536870169
927188362,586,580,96,-536870169
927188363,586,580,96,-536870169
927188364,586,580,96,-536870169
927188365,586,580,96,-536870169
927188366,586,580,96,-536870169
927188367,586,580,96,-536870169
927188368,586,580,96,-536870169
927188369,586,580,96,-536870169
927188370,586,580,96,-536870169
927188371,586,580,96,-536870169
927188372,586,580,96,-536870169
927188373,586,580,96,-536870169
927188374,586,580,96,-536870169
927188375,586,580,96,-536870169
927188376,586,580,96,-536870169
927188377,586,580,96,-536870169
927188378,586,580,96,-536870169
927188379,586,580,96,-536870169
927188380,586,580,96,-536870169
927188381,586,580,96,-536870169
927188382,586,580,96,-536870169
927188383,586,580,96,-536870169
927188384,586,580,96,-536870169
927188385,586,580,96,-536870169
927188386,586,580,96,-536870169
927188387,586,580,96,-536870169
927188388,586,580,96,-536870169
927188389,586,580,96,-536870169
927188390,586,580,96,-536870169
927188391,586,580,96,-536870169
927188392,586,580,96,-536870169
927188393,586,580,96,-536870169
927188394,586,580,96,-536870169
927188395,586,580,96,-536870169
927188396,586,580,96,-536870169
927188397,586,580,96,-536870169
927188398,586,580,96,-536870169
927188399,586,580,96,-536870169
927188400,586,580,96,-536870169
927188401,586,580,96,-536870169
927188402,586,580,96,-536870169
927188403,586,580,96,-536870169
927188404,586,580,96,-536870169
927188405,586,580,96,-536870169
927188406,586,580,96,-536870169
927188407,586,580,96,-536870169
927188408,586,580,96,-536870169
927188409,586,580,96,-536870169
927188410,586,580,96,-536870169
927188411,586,580,96,-536870169
927188412,586,580,96,-536870169
927188413,586,580,96,-536870169
927188414,586,580,96,-536870169
927188415,586,580,96,-536870169
927188416,586,580,96,-536870169
927188417,586,580,96,-536870169
927188418,586,580,96,-536870169
927188419,586,580,96,-536870169
927188420,586,580,96,-536870169
927188421,586,580,96,-536870169
927188422,586,580,96,-536870169
927188423,586,580,96,-536870169
927188424,586,580,96,-536870169
927188425,586,580,96,-536870169
927188426,586,580,96,-536870169
927188427,586,580,96,-536870169
927188428,586,580,96,-536870169
927188429,586,580,96,-536870169
927188430,586,580,96,-536870169
927188431,586,580,96,-536870169
927188432,586,580,96,-536870169
927188433,586,580,96,-536870169
927188434,586,580,96,-536870169
927188435,586,580,96,-536870169
927188436,586,580,96,-536870169
927188437,586,580,96,-536870169
927188438,586,580,96,-536870169
927188439,586,580,96,-536870169
927188440,586,580,96,-536870169
927188441,586,580,96,-536870169
927188442,586,580,96,-536870169
927188443,586,580,96,-536870169
927188444,586,580,96,-536870169
927188445,586,580,96,-536870169
927188446,586,580,96,-536870169
927188447,586,580,96,-536870169
927188448,586,580,96,-536870169
927188449,586,580,96,-536870169
927188450,586,580,96,-536870169
927188451,586,580,96,-536870169
927188452,586,580,96,-536870169
927188453,586,580,96,-536870169
927188454,586,580,96,-536870169
927188455,586,580,96,-536870169
927188456,586,580,96,-536870169
927188457,586,580,96,-536870169
927188458,586,580,96,-536870169
927188459,586,580,96,-536870169
927188460,586,580,96,-536870169
927188461,586,580,96,-536870169
927188462,586,580,96,-536870169
927188463,586,580,96,-536870169
927188464,586,580,96,-536870169
927188465,586,580,96,-536870169
927188466,586,580,96,-536870169
927188467,586,580,96,-536870169
927188468,586,580,96,-536870169
927188469,586,580,96,-536870169
927188470,586,580,96,-536870169
927188471,586,580,96,-536870169
927188472,586,580,96,-536870169
927188473,586,580,96,-536870169
927188474,586,580,96,-536870169
927188475,586,580,96,-536870169
927188476,586,580,96,-536870169
927188477,586,580,96,-536870169
927188478,586,580,96,-536870169
927188479,586,580,96,-536870169
927188480,586,580,96,-536870169
927188481,586,580,96,-536870169
927188482,586,580,96,-536870169
927188483,586,580,96,-536870169
927188484,586,580,96,-536870169
927188485,586,580,96,-536870169
927188486,586,580,96,-536870169
927188487,586,580,96,-536870169
927188488,586,580,96,-536870169
927188489,586,580,96,-536870169
927188490,586,580,96,-536870169
927188491,586,580,96,-536870169
927188492,586,580,96,-536870169
927188493,586,580,96,-536870169
927188494,586,580,96,-536870169
927188495,586,580,96,-536870169
927188496,586,580,96,-536870169
927188497,586,580,96,-536870169
927188498,586,580,96,-536870169
927188499,586,580,96,-536870169
927188500,586,580,96,-536870169
927188501,586,580,96,-536870169
927188502,586,580,96,-536870169
927188503,586,580,96,-536870169
927188504,586,580,96,-536870169
927188505,586,580,96,-536870169
927188506,586,580,96,-536870169
927188507,586,580,96,-536870169
927188508,586,580,96,-536870169
927188509,586,580,96,-536870169
927188510,586,580,96,-536870169
927188511,586,580,96,-536870169
927188512,586,580,96,-536870169
927188513,586,580,96,-536870169
927188514,586,580,96,-536870169
927188515,586,580,96,-536870169
927188516,586,580,96,-536870169
927188517,586,580,96,-536870169
927188518,586,580,96,-536870169
927188519,586,580,96,-536870169
927188520,586,580,96,-536870169
927188521,586,580,96,-536870169
927188522,586,580,96,-536870169
927188523,586,580,96,-536870169
927188524,586,580,96,-536870169
927188525,586,580,96,-536870169
927188526,586,580,96,-536870169
927188527,586,580,96,-536870169
927188528,586,580,96,-536870169
927188529,586,580,96,-536870169
927188530,586,580,96,-536870169
927188531,586,580,96,-536870169
927188532,586,580,96,-536870169
927188533,586,580,96,-536870169
927188534,586,580,96,-536870169
927188535,586,580,96,-536870169
927188536,586,580,96,-536870169
927188537,586,580,96,-536870169
927188538,586,580,96,-536870169
927188539,586,580,96,-536870169
927188540,586,580,96,-536870169
927188541,586,580,96,-536870169
927188542,586,580,96,-536870169
927188543,586,580,96,-536870169
927188544,586,580,96,-536870169
927188545,586,580,96,-536870169
927188546,586,580,96,-536870169
927188547,586,580,96,-536870169
927188548,586,580,96,-536870169
927188549,586,580,96,-536870169
927188550,586,580,96,-536870169
927188551,586,580,96,-536870169
927188552,586,580,96,-536870169
927188553,586,580,96,-536870169
927188554,586,580,96,-536870169
927188555,586,580,96,-536870169
927188556,586,580,96,-536870169
927188557,586,580,96,-536870169
927188558,586,580,96,-536870169
927188559,586,580,96,-536870169
927188560,586,580,96,-536870169
927188561,586,580,96,-536870169
927188562,586,580,96,-536870169
927188563,586,580,96,-536870169
927188564,586,580,96,-536870169
927188565,586,580,96,-536870169
927188566,586,580,96,-536870169
927188567,586,580,96,-536870169
927188568,586,580,96,-536870169
927188569,586,580,96,-536870169
927188570,586,580,96,-536870169
927188571,586,580,96,-536870169
927188572,586,580,96,-536870169
927188573,586,580,96,-536870169
927188574,586,580,96,-536870169
927188575,586,580,96,-536870169
927188576,586,580,96,-536870169
927188577,586,580,96,-536870169
927188578,586,580,96,-536870169
927188579,586,580,96,-536870169
927188580,586,580,96,-536870169
927188581,586,580,96,-536870169
927188582,586,580,96,-536870169
927188583,586,580,96,-536870169
927188584,586,580,96,-536870169
927188585,586,580,96,-536870169
927188586,586,580,96,-536870169
927188587,586,580,96,-536870169
927188588,586,580,96,-536870169
927188589,586,580,96,-536870169
927188590,586,580,96,-536870169
927188591,586,580,96,-536870169
927188592,586,580,96,-536870169
927188593,586,580,96,-536870169
927188594,586,580,96,-536870169
927188595,586,580,96,-536870169
927188596,586,580,96,-536870169
927188597,586,580,96,-536870169
927188598,586,580,96,-536870169
927188599,586,580,96,-536870169
927188600,586,580,96,-536870169
927188601,586,580,96,-536870169
927188602,586,580,96,-536870169
927188603,586,580,96,-536870169
927188604,586,580,96,-536870169
927188605,586,580,96,-536870169
927188606,586,580,96,-536870169
927188607,586,580,96,-536870169
927188608,586,580,96,-536870169
927188609,586,580,96,-536870169
927188610,586,580,96,-536870169
927188611,586,580,96,-536870169
927188612,586,580,96,-536870169
927188613,586,580,96,-536870169
927188614,586,580,96,-536870169
927188615,586,580,96,-536870169
927188616,586,580,96,-536870169
927188617,586,580,96,-536870169
927188618,586,580,96,-536870169
927188619,586,580,96,-536870169
927188620,586,580,96,-536870169
927188621,586,580,96,-536870169
927188622,586,580,96,-536870169
927188623,586,580,96,-536870169
927188624,586,580,96,-536870169
927188625,586,580,96,-536870169
927188626,586,580,96,-536870169
927188627,586,580,96,-536870169
927188628,586,580,96,-536870169
927188629,586,580,96,-536870169
927188630,586,580,96,-536870169
927188631,586,580,96,-536870169
927188632,586,580,96,-536870169
927188633,586,580,96,-536870169
927188634,586,580,96,-536870169
927188635,586,580,96,-536870169
927188636,586,580,96,-536870169
927188637,586,580,96,-536870169
927188638,586,580,96,-536870169
927188639,586,580,96,-536870169
927188640,586,580,96,-536870169
927188641,586,580,96,-536870169
927188642,586,580,96,-536870169
927188643,586,580,96,-536870169
927188644,586,580,96,-536870169
927188645,586,580,96,-536870169
927188646,586,580,96,-536870169
927188647,586,580,96,-536870169
927188648,586,580,96,-536870169
927188649,586,580,96,-536870169
927188650,586,580,96,-536870169
927188651,586,580,96,-536870169
927188652,586,580,96,-536870169
927188653,586,580,96,-536870169
927188654,586,580,96,-536870169
927188655,586,580,96,-536870169
927188656,586,580,96,-536870169
927188657,586,580,96,-536870169
927188658,586,580,96,-536870169
927188659,586,580,96,-536870169
927188660,586,580,96,-536870169
927188661,586,580,96,-536870169
927188662,586,580,96,-536870169
927188663,586,580,96,-536870169
927188664,586,580,96,-536870169
927188665,586,580,96,-536870169
927188666,586,580,96,-536870169
927188667,586,580,96,-536870169
927188668,586,580,96,-536870169
927188669,586,580,96,-536870169
927188670,586,580,96,-536870169
927188671,586,580,96,-536870169
927188672,586,580,96,-536870169
927188673,586,580,96,-536870169
927188674,586,580,96,-536870169
927188675,586,580,96,-536870169
927188676,586,580,96,-536870169
927188677,586,580,96,-536870169
927188678,586,580,96,-536870169
927188679,586,580,96,-536870169
927188680,586,580,96,-536870169
927188681,586,580,96,-536870169
927188682,586,580,96,-536870169
927188683,586,580,96,-536870169
927188684,586,580,96,-536870169
927188685,586,580,96,-536870169
927188686,586,580,96,-536870169
927188687,586,580,96,-536870169
927188688,586,580,96,-536870169
927188689,586,580,96,-536870169
927188690,586,580,96,-536870169
927188691,586,580,96,-536870169
927188692,586,580,96,-536870169
927188693,586,580,96,-536870169
927188694,586,580,96,-536870169
927188695,586,580,96,-536870169
927188696,586,580,96,-536870169
927188697,586,580,96,-536870169
927188698,586,580,96,-536870169
927188699,586,580,96,-536870169
927188700,586,580,96,-536870169
927188701,586,580,96,-536870169
927188702,586,580,96,-536870169
927188703,586,580,96,-536870169
927188704,586,580,96,-536870169
927188705,586,580,96,-536870169
927188706,586,580,96,-536870169
927188707,586,580,96,-536870169
927188708,586,580,96,-536870169
927188709,586,580,96,-536870169
927188710,586,580,96,-536870169
927188711,586,580,96,-536870169
927188712,586,580,96,-536870169
927188713,586,580,96,-536870169
927188714,586,580,96,-536870169
927188715,586,580,96,-536870169
927188716,586,580,96,-536870169
927188717,586,580,96,-536870169
927188718,586,580,96,-536870169
927188719,586,580,96,-536870169
927188720,586,580,96,-536870169
927188721,586,580,96,-536870169
927188722,586,580,96,-536870169
927188723,586,580,96,-536870169
927188724,586,580,96,-536870169
927188725,586,580,96,-536870169
927188726,586,580,96,-536870169
927188727,586,580,96,-536870169
927188728,586,580,96,-536870169
927188729,586,580,96,-536870169
927188730,586,580,96,-536870169
927188731,586,580,96,-536870169
927188732,586,580,96,-536870169
927188733,586,580,96,-536870169
927188734,586,580,96,-536870169
927188735,586,580,96,-536870169
927188736,586,580,96,-536870169
927188737,586,580,96,-536870169
927188738,586,580,96,-536870169
927188739,586,580,96,-536870169
927188740,586,580,96,-536870169
927188741,586,580,96,-536870169
927188742,586,580,96,-536870169
927188743,586,580,96,-536870169
927188744,586,580,96,-536870169
927188745,586,580,96,-536870169
927188746,586,580,96,-536870169
927188747,586,580,96,-536870169
927188748,586,580,96,-536870169
927188749,586,580,96,-536870169
927188750,586,580,96,-536870169
927188751,586,580,96,-536870169
927188752,586,580,96,-536870169
927188753,586,580,96,-536870169
927188754,586,580,96,-536870169
927188755,586,580,96,-536870169
927188756,586,580,96,-536870169
927188757,586,580,96,-536870169
927188758,586,580,96,-536870169
927188759,586,580,96,-536870169
927188760,586,580,96,-536870169
927188761,586,580,96,-536870169
927188762,586,580,96,-536870169
927188763,586,580,96,-536870169
927188764,586,580,96,-536870169
927188765,586,580,96,-536870169
927188766,586,580,96,-536870169
927188767,586,580,96,-536870169
927188768,586,580,96,-536870169
927188769,586,580,96,-536870169
927188770,586,580,96,-536870169
927188771,586,580,96,-536870169
927188772,586,580,96,-536870169
927188773,586,580,96,-536870169
927188774,586,580,96,-536870169
927188775,586,580,96,-536870169
927188776,586,580,96,-536870169
927188777,586,580,96,-536870169
927188778,586,580,96,-536870169
927188779,586,580,96,-536870169
927188780,586,580,96,-536870169
927188781,586,580,96,-536870169
927188782,586,580,96,-536870169
927188783,586,580,96,-536870169
927188784,586,580,96,-536870169
927188785,586,580,96,-536870169
927188786,586,580,96,-536870169
927188787,586,580,96,-536870169
927188788,586,580,96,-536870169
927188789,586,580,96,-536870169
927188790,586,580,96,-536870169
927188791,586,580,96,-536870169
927188792,586,580,96,-536870169
927188793,586,580,96,-536870169
927188794,586,580,96,-536870169
927188795,586,580,96,-536870169
927188796,586,580,96,-536870169
927188797,586,580,96,-536870169
927188798,586,580,96,-536870169
927188799,586,580,96,-536870169
927188800,586,580,96,-536870169
927188801,586,580,96,-536870169
927188802,586,580,96,-536870169
927188803,586,580,96,-536870169
927188804,586,580,96,-536870169
927188805,586,580,96,-536870169
927188806,586,580,96,-536870169
927188807,586,580,96,-536870169
927188808,586,580,96,-536870169
927188809,586,580,96,-536870169
927188810,586,580,96,-536870169
927188811,586,580,96,-536870169
927188812,586,580,96,-536870169
927188813,586,580,96,-536870169
927188814,586,580,96,-536870169
927188815,586,580,96,-536870169
927188816,586,580,96,-536870169
927188817,586,580,96,-536870169
927188818,586,580,96,-536870169
927188819,586,580,96,-536870169
927188820,586,580,96,-536870169
927188821,586,580,96,-536870169
927188822,586,580,96,-536870169
927188823,586,580,96,-536870169
927188824,586,580,96,-536870169
927188825,586,580,96,-536870169
927188826,586,580,96,-536870169
927188827,586,580,96,-536870169
927188828,586,580,96,-536870169
927188829,586,580,96,-536870169
927188830,586,580,96,-536870169
927188831,586,580,96,-536870169
927188832,586,580,96,-536870169
927188833,586,580,96,-536870169
927188834,586,580,96,-536870169
927188835,586,580,96,-536870169
927188836,586,580,96,-536870169
927188837,586,580,96,-536870169
927188838,586,580,96,-536870169
927188839,586,580,96,-536870169
927188840,586,580,96,-536870169
927188841,586,580,96,-536870169
927188842,586,580,96,-536870169
927188843,586,580,96,-536870169
927188844,586,580,96,-536870169
927188845,586,580,96,-536870169
927188846,586,580,96,-536870169
927188847,586,580,96,-536870169
927188848,586,580,96,-536870169
927188849,586,580,96,-536870169
927188850,586,580,96,-536870169
927188851,586,580,96,-536870169
927188852,586,580,96,-536870169
927188853,586,580,96,-536870169
927188854,586,580,96,-536870169
927188855,586,580,96,-536870169
927188856,586,580,96,-536870169
927188857,586,580,96,-536870169
927188858,586,580,96,-536870169
927188859,586,580,96,-536870169
927188860,586,580,96,-536870169
927188861,586,580,96,-536870169
927188862,586,580,96,-536870169
927188863,586,580,96,-536870169
927188864,586,580,96,-536870169
927188865,586,580,96,-536870169
927188866,586,580,96,-536870169
927188867,586,580,96,-536870169
927188868,586,580,96,-536870169
927188869,586,580,96,-536870169
927188870,586,580,96,-536870169
927188871,586,580,96,-536870169
927188872,586,580,96,-536870169
927188873,586,580,96,-536870169
927188874,586,580,96,-536870169
927188875,586,580,96,-536870169
927188876,586,580,96,-536870169
927188877,586,580,96,-536870169
927188878,586,580,96,-536870169
927188879,586,580,96,-536870169
927188880,586,580,96,-536870169
927188881,586,580,96,-536870169
927188882,586,580,96,-536870169
927188883,586,580,96,-536870169
927188884,586,580,96,-536870169
927188885,586,580,96,-536870169
927188886,586,580,96,-536870169
927188887,586,580,96,-536870169
927188888,586,580,96,-536870169
927188889,586,580,96,-536870169
927188890,586,580,96,-536870169
927188891,586,580,96,-536870169
927188892,586,580,96,-536870169
927188893,586,580,96,-536870169
927188894,586,580,96,-536870169
927188895,586,580,96,-536870169
927188896,586,580,96,-536870169
927188897,586,580,96,-536870169
927188898,586,580,96,-536870169
927188899,586,580,96,-536870169
927188900,586,580,96,-536870169
927188901,586,580,96,-536870169
927188902,586,580,96,-536870169
927188903,586,580,96,-536870169
927188904,586,580,96,-536870169
927188905,586,580,96,-536870169
927188906,586,580,96,-536870169
927188907,586,580,96,-536870169
927188908,586,580,96,-536870169
927188909,586,580,96,-536870169
927188910,586,580,96,-536870169
927188911,586,580,96,-536870169
927188912,586,580,96,-536870169
927188913,586,580,96,-536870169
927188914,586,580,96,-536870169
927188915,586,580,96,-536870169
927188916,586,580,96,-536870169
927188917,586,580,96,-536870169
927188918,586,580,96,-536870169
927188919,586,580,96,-536870169
927188920,586,580,96,-536870169
927188921,586,580,96,-536870169
927188922,586,580,96,-536870169
927188923,586,580,96,-536870169
927188924,586,580,96,-536870169
927188925,586,580,96,-536870169
927188926,586,580,96,-536870169
927188927,586,580,96,-536870169
927188928,586,580,96,-536870169
927188929,586,580,96,-536870169
927188930,586,580,96,-536870169
927188931,586,580,96,-536870169
927188932,586,580,96,-536870169
927188933,586,580,96,-536870169
927188934,586,580,96,-536870169
927188935,586,580,96,-536870169
927188936,586,580,96,-536870169
927188937,586,580,96,-536870169
927188938,586,580,96,-536870169
927188939,586,580,96,-536870169
927188940,586,580,96,-536870169
927188941,586,580,96,-536870169
927188942,586,580,96,-536870169
927188943,586,580,96,-536870169
927188944,586,580,96,-536870169
927188945,586,580,96,-536870169
927188946,586,580,96,-536870169
927188947,586,580,96,-536870169
927188948,586,580,96,-536870169
927188949,586,580,96,-536870169
927188950,586,580,96,-536870169
927188951,586,580,96,-536870169
927188952,586,580,96,-536870169
927188953,586,580,96,-536870169
927188954,586,580,96,-536870169
927188955,586,580,96,-536870169
927188956,586,580,96,-536870169
927188957,586,580,96,-536870169
927188958,586,580,96,-536870169
927188959,586,580,96,-536870169
927188960,586,580,96,-536870169
927188961,586,580,96,-536870169
927188962,586,580,96,-536870169
927188963,586,580,96,-536870169
927188964,586,580,96,-536870169
927188965,586,580,96,-536870169
927188966,586,580,96,-536870169
927188967,586,580,96,-536870169
927188968,586,580,96,-536870169
927188969,586,580,96,-536870169
927188970,586,580,96,-536870169
927188971,586,580,96,-536870169
927188972,586,580,96,-536870169
927188973,586,580,96,-536870169
927188974,586,580,96,-536870169
927188975,586,580,96,-536870169
927188976,586,580,96,-536870169
927188977,586,580,96,-536870169
927188978,586,580,96,-536870169
927188979,586,580,96,-536870169
927188980,586,580,96,-536870169
927188981,586,580,96,-536870169
927188982,586,580,96,-536870169
927188983,586,580,96,-536870169
927188984,586,580,96,-536870169
927188985,586,580,96,-536870169
927188986,586,580,96,-536870169
927188987,586,580,96,-536870169
927188988,586,580,96,-536870169
927188989,586,580,96,-536870169
927188990,586,580,96,-536870169
927188991,586,580,96,-536870169
927188992,586,580,96,-536870169
927188993,586,580,96,-536870169
927188994,586,580,96,-536870169
927188995,586,580,96,-536870169
927188996,586,580,96,-536870169
927188997,586,580,96,-536870169
927188998,586,580,96,-536870169
927188999,586,580,96,-536870169
927189000,586,580,96,-536870169
927189001,586,580,96,-536870169
927189002,586,580,96,-536870169
927189003,586,580,96,-536870169
927189004,586,580,96,-536870169
927189005,586,580,96,-536870169
927189006,586,580,96,-536870169
927189007,586,580,96,-536870169
927189008,586,580,96,-536870169
927189009,586,580,96,-536870169
927189010,586,580,96,-536870169
927189011,586,580,96,-536870169
927189012,586,580,96,-536870169
927189013,586,580,96,-536870169
927189014,586,580,96,-536870169
927189015,586,580,96,-536870169
927189016,586,580,96,-536870169
927189017,586,580,96,-536870169
927189018,586,580,96,-536870169
927189019,586,580,96,-536870169
927189020,586,580,96,-536870169
927189021,586,580,96,-536870169
927189022,586,580,96,-536870169
927189023,586,580,96,-536870169
927189024,586,580,96,-536870169
927189025,586,580,96,-536870169
927189026,586,580,96,-536870169
927189027,586,580,96,-536870169
927189028,586,580,96,-536870169
927189029,586,580,96,-536870169
927189030,586,580,96,-536870169
927189031,586,580,96,-536870169
927189032,586,580,96,-536870169
927189033,586,580,96,-536870169
927189034,586,580,96,-536870169
927189035,586,580,96,-536870169
927189036,586,580,96,-536870169
927189037,586,580,96,-536870169
927189038,586,580,96,-536870169
927189039,586,580,96,-536870169
927189040,586,580,96,-536870169
927189041,586,580,96,-536870169
927189042,586,580,96,-536870169
927189043,586,580,96,-536870169
927189044,586,580,96,-536870169
927189045,586,580,96,-536870169
927189046,586,580,96,-536870169
927189047,586,580,96,-536870169
927189048,586,580,96,-536870169
927189049,586,580,96,-536870169
927189050,586,580,96,-536870169
927189051,586,580,96,-536870169
927189052,586,580,96,-536870169
927189053,586,580,96,-536870169
927189054,586,580,96,-536870169
927189055,586,580,96,-536870169
927189056,586,580,96,-536870169
927189057,586,580,96,-536870169
927189058,586,580,96,-536870169
927189059,586,580,96,-536870169
927189060,586,580,96,-536870169
927189061,586,580,96,-536870169
927189062,586,580,96,-536870169
927189063,586,580,96,-536870169
927189064,586,580,96,-536870169
927189065,586,580,96,-536870169
927189066,586,580,96,-536870169
927189067,586,580,96,-536870169
927189068,586,580,96,-536870169
927189069,586,580,96,-536870169
927189070,586,580,96,-536870169
927189071,586,580,96,-536870169
927189072,586,580,96,-536870169
927189073,586,580,96,-536870169
927189074,586,580,96,-536870169
927189075,586,580,96,-536870169
927189076,586,580,96,-536870169
927189077,586,580,96,-536870169
927189078,586,580,96,-536870169
927189079,586,580,96,-536870169
927189080,586,580,96,-536870169
927189081,586,580,96,-536870169
927189082,586,580,96,-536870169
927189083,586,580,96,-536870169
927189084,586,580,96,-536870169
927189085,586,580,96,-536870169
927189086,586,580,96,-536870169
927189087,586,580,96,-536870169
927189088,586,580,96,-536870169
927189089,586,580,96,-536870169
927189090,586,580,96,-536870169
927189091,586,580,96,-536870169
927189092,586,580,96,-536870169
927189093,586,580,96,-536870169
927189094,586,580,96,-536870169
