# E-MU Tracker Pre isochronous capture trace
# nominal_rate_hz=48000 alt=3 bInterval=4 bytes_per_frame=6
usb_frame,requested_bytes,actual_bytes,sample_frames,status
927162156,298,288,48,-536870169
927162157,298,288,48,-536870169
927162158,298,288,48,-536870169
927162159,298,288,48,-536870169
927162160,298,288,48,-536870169
927162161,298,288,48,-536870169
927162162,298,288,48,-536870169
927162163,298,288,48,-536870169
927162164,298,288,48,-536870169
927162165,298,288,48,-536870169
927162166,298,288,48,-536870169
927162167,298,288,48,-536870169
927162168,298,288,48,-536870169
927162169,298,288,48,-536870169
927162170,298,288,48,-536870169
927162171,298,288,48,-536870169
927162172,298,288,48,-536870169
927162173,298,288,48,-536870169
927162174,298,288,48,-536870169
927162175,298,288,48,-536870169
927162176,298,288,48,-536870169
927162177,298,288,48,-536870169
927162178,298,288,48,-536870169
927162179,298,288,48,-536870169
927162180,298,288,48,-536870169
927162181,298,288,48,-536870169
927162182,298,288,48,-536870169
927162183,298,288,48,-536870169
927162184,298,288,48,-536870169
927162185,298,288,48,-536870169
927162186,298,288,48,-536870169
927162187,298,288,48,-536870169
927162188,298,288,48,-536870169
927162189,298,288,48,-536870169
927162190,298,288,48,-536870169
927162191,298,288,48,-536870169
927162192,298,288,48,-536870169
927162193,298,288,48,-536870169
927162194,298,288,48,-536870169
927162195,298,288,48,-536870169
927162196,298,288,48,-536870169
927162197,298,288,48,-536870169
927162198,298,288,48,-536870169
927162199,298,288,48,-536870169
927162200,298,288,48,-536870169
927162201,298,288,48,-536870169
927162202,298,288,48,-536870169
927162203,298,288,48,-536870169
927162204,298,288,48,-536870169
927162205,298,288,48,-536870169
927162206,298,288,48,-536870169
927162207,298,288,48,-536870169
927162208,298,288,48,-536870169
927162209,298,288,48,-536870169
927162210,298,288,48,-536870169
927162211,298,288,48,-536870169
927162212,298,288,48,-536870169
927162213,298,288,48,-536870169
927162214,298,288,48,-536870169
927162215,298,288,48,-536870169
927162216,298,288,48,-536870169
927162217,298,288,48,-536870169
927162218,298,288,48,-536870169
927162219,298,288,48,-536870169
927162220,298,288,48,-536870169
927162221,298,288,48,-536870169
927162222,298,288,48,-536870169
927162223,298,288,48,-536870169
927162224,298,288,48,-536870169
927162225,298,288,48,-536870169
927162226,298,288,48,-536870169
927162227,298,288,48,-536870169
927162228,298,288,48,-536870169
927162229,298,288,48,-536870169
927162230,298,288,48,-536870169
927162231,298,288,48,-536870169
927162232,298,288,48,-536870169
927162233,298,288,48,-536870169
927162234,298,288,48,-536870169
927162235,298,288,48,-536870169
927162236,298,288,48,-536870169
927162237,298,288,48,-536870169
927162238,298,288,48,-536870169
927162239,298,288,48,-536870169
927162240,298,288,48,-536870169
927162241,298,288,48,-536870169
927162242,298,288,48,-536870169
927162243,298,288,48,-536870169
927162244,298,288,48,-536870169
927162245,298,288,48,-536870169
927162246,298,288,48,-536870169
927162247,298,288,48,-536870169
927162248,298,288,48,-536870169
927162249,298,288,48,-536870169
927162250,298,288,48,-536870169
927162251,298,288,48,-536870169
927162252,298,288,48,-536870169
927162253,298,288,48,-536870169
927162254,298,288,48,-536870169
927162255,298,288,48,-536870169
927162256,298,288,48,-536870169
927162257,298,288,48,-536870169
927162258,298,288,48,-536870169
927162259,298,288,48,-536870169
927162260,298,288,48,-536870169
927162261,298,288,48,-536870169
927162262,298,288,48,-536870169
927162263,298,288,48,-536870169
927162264,298,288,48,-536870169
927162265,298,288,48,-536870169
927162266,298,288,48,-536870169
927162267,298,288,48,-536870169
927162268,298,288,48,-536870169
927162269,298,288,48,-536870169
927162270,298,288,48,-536870169
927162271,298,288,48,-536870169
927162272,298,288,48,-536870169
927162273,298,288,48,-536870169
927162274,298,288,48,-536870169
927162275,298,288,48,-536870169
927162276,298,288,48,-536870169
927162277,298,288,48,-536870169
927162278,298,288,48,-536870169
927162279,298,288,48,-536870169
927162280,298,288,48,-536870169
927162281,298,288,48,-536870169
927162282,298,288,48,-536870169
927162283,298,288,48,-536870169
927162284,298,288,48,-536870169
927162285,298,288,48,-536870169
927162286,298,288,48,-536870169
927162287,298,288,48,-536870169
927162288,298,288,48,-536870169
927162289,298,288,48,-536870169
927162290,298,288,48,-536870169
927162291,298,288,48,-536870169
927162292,298,288,48,-536870169
927162293,298,288,48,-536870169
927162294,298,288,48,-536870169
927162295,298,288,48,-536870169
927162296,298,288,48,-536870169
927162297,298,288,48,-536870169
927162298,298,288,48,-536870169
927162299,298,288,48,-536870169
927162300,298,288,48,-536870169
927162301,298,288,48,-536870169
927162302,298,288,48,-536870169
927162303,298,288,48,-536870169
927162304,298,288,48,-536870169
927162305,298,288,48,-536870169
927162306,298,288,48,-536870169
927162307,298,288,48,-536870169
927162308,298,288,48,-536870169
927162309,298,288,48,-536870169
927162310,298,288,48,-536870169
927162311,298,288,48,-536870169
927162312,298,288,48,-536870169
927162313,298,288,48,-536870169
927162314,298,288,48,-536870169
927162315,298,288,48,-536870169
927162316,298,288,48,-536870169
927162317,298,288,48,-536870169
927162318,298,288,48,-536870169
927162319,298,288,48,-536870169
927162320,298,288,48,-536870169
927162321,298,288,48,-536870169
927162322,298,288,48,-536870169
927162323,298,288,48,-536870169
927162324,298,288,48,-536870169
927162325,298,288,48,-536870169
927162326,298,288,48,-536870169
927162327,298,288,48,-536870169
927162328,298,288,48,-536870169
927162329,298,288,48,-536870169
927162330,298,288,48,-536870169
927162331,298,288,48,-536870169
927162332,298,288,48,-536870169
927162333,298,288,48,-536870169
927162334,298,288,48,-536870169
927162335,298,288,48,-536870169
927162336,298,288,48,-536870169
927162337,298,288,48,-536870169
927162338,298,288,48,-536870169
927162339,298,288,48,-536870169
927162340,298,288,48,-536870169
927162341,298,288,48,-536870169
927162342,298,288,48,-536870169
927162343,298,288,48,-536870169
927162344,298,288,48,-536870169
927162345,298,288,48,-536870169
927162346,298,288,48,-536870169
927162347,298,288,48,-536870169
927162348,298,288,48,-536870169
927162349,298,288,48,-536870169
927162350,298,288,48,-536870169
927162351,298,288,48,-536870169
927162352,298,288,48,-536870169
927162353,298,288,48,-536870169
927162354,298,288,48,-536870169
927162355,298,288,48,-536870169
927162356,298,288,48,-536870169
927162357,298,288,48,-536870169
927162358,298,288,48,-536870169
927162359,298,288,48,-536870169
927162360,298,288,48,-536870169
927162361,298,288,48,-536870169
927162362,298,288,48,-536870169
927162363,298,288,48,-536870169
927162364,298,288,48,-536870169
927162365,298,288,48,-536870169
927162366,298,288,48,-536870169
927162367,298,288,48,-536870169
927162368,298,288,48,-536870169
927162369,298,288,48,-536870169
927162370,298,288,48,-536870169
927162371,298,288,48,-536870169
927162372,298,288,48,-536870169
927162373,298,288,48,-536870169
927162374,298,288,48,-536870169
927162375,298,288,48,-536870169
927162376,298,288,48,-536870169
927162377,298,288,48,-536870169
927162378,298,288,48,-536870169
927162379,298,288,48,-536870169
927162380,298,288,48,-536870169
927162381,298,288,48,-536870169
927162382,298,288,48,-536870169
927162383,298,288,48,-536870169
927162384,298,288,48,-536870169
927162385,298,288,48,-536870169
927162386,298,288,48,-536870169
927162387,298,288,48,-536870169
927162388,298,288,48,-536870169
927162389,298,288,48,-536870169
927162390,298,288,48,-536870169
927162391,298,288,48,-536870169
927162392,298,288,48,-536870169
927162393,298,288,48,-536870169
927162394,298,288,48,-536870169
927162395,298,288,48,-536870169
927162396,298,288,48,-536870169
927162397,298,288,48,-536870169
927162398,298,288,48,-536870169
927162399,298,288,48,-536870169
927162400,298,288,48,-536870169
927162401,298,288,48,-536870169
927162402,298,288,48,-536870169
927162403,298,288,48,-536870169
927162404,298,288,48,-536870169
927162405,298,288,48,-536870169
927162406,298,288,48,-536870169
927162407,298,288,48,-536870169
927162408,298,288,48,-536870169
927162409,298,288,48,-536870169
927162410,298,288,48,-536870169
927162411,298,288,48,-536870169
927162412,298,288,48,-536870169
927162413,298,288,48,-536870169
927162414,298,288,48,-536870169
927162415,298,288,48,-536870169
927162416,298,288,48,-536870169
927162417,298,288,48,-536870169
927162418,298,288,48,-536870169
927162419,298,288,48,-536870169
927162420,298,288,48,-536870169
927162421,298,288,48,-536870169
927162422,298,288,48,-536870169
927162423,298,288,48,-536870169
927162424,298,288,48,-536870169
927162425,298,288,48,-536870169
927162426,298,288,48,-536870169
927162427,298,288,48,-536870169
927162428,298,288,48,-536870169
927162429,298,288,48,-536870169
927162430,298,288,48,-536870169
927162431,298,288,48,-536870169
927162432,298,288,48,-536870169
927162433,298,288,48,-536870169
927162434,298,288,48,-536870169
927162435,298,288,48,-536870169
927162436,298,288,48,-536870169
927162437,298,288,48,-536870169
927162438,298,288,48,-536870169
927162439,298,288,48,-536870169
927162440,298,288,48,-536870169
927162441,298,288,48,-536870169
927162442,298,288,48,-536870169
927162443,298,288,48,-536870169
927162444,298,288,48,-536870169
927162445,298,288,48,-536870169
927162446,298,288,48,-536870169
927162447,298,288,48,-536870169
927162448,298,288,48,-536870169
927162449,298,288,48,-536870169
927162450,298,288,48,-536870169
927162451,298,288,48,-536870169
927162452,298,288,48,-536870169
927162453,298,288,48,-536870169
927162454,298,288,48,-536870169
927162455,298,288,48,-536870169
927162456,298,288,48,-536870169
927162457,298,288,48,-536870169
927162458,298,288,48,-536870169
927162459,298,288,48,-536870169
927162460,298,288,48,-536870169
927162461,298,288,48,-536870169
927162462,298,288,48,-536870169
927162463,298,288,48,-536870169
927162464,298,288,48,-536870169
927162465,298,288,48,-536870169
927162466,298,288,48,-536870169
927162467,298,288,48,-536870169
927162468,298,288,48,-536870169
927162469,298,288,48,-536870169
927162470,298,288,48,-536870169
927162471,298,288,48,-536870169
927162472,298,288,48,-536870169
927162473,298,288,48,-536870169
927162474,298,288,48,-536870169
927162475,298,288,48,-536870169
927162476,298,288,48,-536870169
927162477,298,288,48,-536870169
927162478,298,288,48,-536870169
927162479,298,288,48,-536870169
927162480,298,288,48,-536870169
927162481,298,288,48,-536870169
927162482,298,288,48,-536870169
927162483,298,288,48,-536870169
927162484,298,288,48,-536870169
927162485,298,288,48,-536870169
927162486,298,288,48,-536870169
927162487,298,288,48,-536870169
927162488,298,288,48,-536870169
927162489,298,288,48,-536870169
927162490,298,288,48,-536870169
927162491,298,288,48,-536870169
927162492,298,288,48,-536870169
927162493,298,288,48,-536870169
927162494,298,288,48,-536870169
927162495,298,288,48,-536870169
927162496,298,288,48,-536870169
927162497,298,288,48,-536870169
927162498,298,288,48,-536870169
927162499,298,288,48,-536870169
927162500,298,288,48,-536870169
927162501,298,288,48,-536870169
927162502,298,288,48,-536870169
927162503,298,288,48,-536870169
927162504,298,288,48,-536870169
927162505,298,288,48,-536870169
927162506,298,288,48,-536870169
927162507,298,288,48,-536870169
927162508,298,288,48,-536870169
927162509,298,288,48,-536870169
927162510,298,288,48,-536870169
927162511,298,288,48,-536870169
927162512,298,288,48,-536870169
927162513,298,288,48,-536870169
927162514,298,288,48,-536870169
927162515,298,288,48,-536870169
927162516,298,288,48,-536870169
927162517,298,288,48,-536870169
927162518,298,288,48,-536870169
927162519,298,288,48,-536870169
927162520,298,288,48,-536870169
927162521,298,288,48,-536870169
927162522,298,288,48,-536870169
927162523,298,288,48,-536870169
927162524,298,288,48,-536870169
927162525,298,288,48,-536870169
927162526,298,288,48,-536870169
927162527,298,288,48,-536870169
927162528,298,288,48,-536870169
927162529,298,288,48,-536870169
927162530,298,288,48,-536870169
927162531,298,288,48,-536870169
927162532,298,288,48,-536870169
927162533,298,288,48,-536870169
927162534,298,288,48,-536870169
927162535,298,288,48,-536870169
927162536,298,288,48,-536870169
927162537,298,288,48,-536870169
927162538,298,288,48,-536870169
927162539,298,288,48,-536870169
927162540,298,288,48,-536870169
927162541,298,288,48,-536870169
927162542,298,288,48,-536870169
927162543,298,288,48,-536870169
927162544,298,288,48,-536870169
927162545,298,288,48,-536870169
927162546,298,288,48,-536870169
927162547,298,288,48,-536870169
927162548,298,288,48,-536870169
927162549,298,288,48,-536870169
927162550,298,288,48,-536870169
927162551,298,288,48,-536870169
927162552,298,288,48,-536870169
927162553,298,288,48,-536870169
927162554,298,288,48,-536870169
927162555,298,288,48,-536870169
927162556,298,288,48,-536870169
927162557,298,288,48,-536870169
927162558,298,288,48,-536870169
927162559,298,288,48,-536870169
927162560,298,288,48,-536870169
927162561,298,288,48,-536870169
927162562,298,288,48,-536870169
927162563,298,288,48,-536870169
927162564,298,288,48,-536870169
927162565,298,288,48,-536870169
927162566,298,288,48,-536870169
927162567,298,288,48,-536870169
927162568,298,288,48,-536870169
927162569,298,288,48,-536870169
927162570,298,288,48,-536870169
927162571,298,288,48,-536870169
927162572,298,288,48,-536870169
927162573,298,288,48,-536870169
927162574,298,288,48,-536870169
927162575,298,288,48,-536870169
927162576,298,288,48,-536870169
927162577,298,288,48,-536870169
927162578,298,288,48,-536870169
927162579,298,288,48,-536870169
927162580,298,288,48,-536870169
927162581,298,288,48,-536870169
927162582,298,288,48,-536870169
927162583,298,288,48,-536870169
927162584,298,288,48,-536870169
927162585,298,288,48,-536870169
927162586,298,288,48,-536870169
927162587,298,288,48,-536870169
927162588,298,288,48,-536870169
927162589,298,288,48,-536870169
927162590,298,288,48,-536870169
927162591,298,288,48,-536870169
927162592,298,288,48,-536870169
927162593,298,288,48,-536870169
927162594,298,288,48,-536870169
927162595,298,288,48,-536870169
927162596,298,288,48,-536870169
927162597,298,288,48,-536870169
927162598,298,288,48,-536870169
927162599,298,288,48,-536870169
927162600,298,288,48,-536870169
927162601,298,288,48,-536870169
927162602,298,288,48,-536870169
927162603,298,288,48,-536870169
927162604,298,288,48,-536870169
927162605,298,288,48,-536870169
927162606,298,288,48,-536870169
927162607,298,288,48,-536870169
927162608,298,288,48,-536870169
927162609,298,288,48,-536870169
927162610,298,288,48,-536870169
927162611,298,288,48,-536870169
927162612,298,288,48,-536870169
927162613,298,288,48,-536870169
927162614,298,288,48,-536870169
927162615,298,288,48,-536870169
927162616,298,288,48,-536870169
927162617,298,288,48,-536870169
927162618,298,288,48,-536870169
927162619,298,288,48,-536870169
927162620,298,288,48,-536870169
927162621,298,288,48,-536870169
927162622,298,288,48,-536870169
927162623,298,288,48,-536870169
927162624,298,288,48,-536870169
927162625,298,288,48,-536870169
927162626,298,288,48,-536870169
927162627,298,288,48,-536870169
927162628,298,288,48,-536870169
927162629,298,288,48,-536870169
927162630,298,288,48,-536870169
927162631,298,288,48,-536870169
927162632,298,288,48,-536870169
927162633,298,288,48,-536870169
927162634,298,288,48,-536870169
927162635,298,288,48,-536870169
927162636,298,288,48,-536870169
927162637,298,288,48,-536870169
927162638,298,288,48,-536870169
927162639,298,288,48,-536870169
927162640,298,288,48,-536870169
927162641,298,288,48,-536870169
927162642,298,288,48,-536870169
927162643,298,288,48,-536870169
927162644,298,288,48,-536870169
927162645,298,288,48,-536870169
927162646,298,288,48,-536870169
927162647,298,288,48,-536870169
927162648,298,288,48,-536870169
927162649,298,288,48,-536870169
927162650,298,288,48,-536870169
927162651,298,288,48,-536870169
927162652,298,288,48,-536870169
927162653,298,288,48,-536870169
927162654,298,288,48,-536870169
927162655,298,288,48,-536870169
927162656,298,288,48,-536870169
927162657,298,288,48,-536870169
927162658,298,288,48,-536870169
927162659,298,288,48,-536870169
927162660,298,288,48,-536870169
927162661,298,288,48,-536870169
927162662,298,288,48,-536870169
927162663,298,288,48,-536870169
927162664,298,288,48,-536870169
927162665,298,288,48,-536870169
927162666,298,288,48,-536870169
927162667,298,288,48,-536870169
927162668,298,288,48,-536870169
927162669,298,288,48,-536870169
927162670,298,288,48,-536870169
927162671,298,288,48,-536870169
927162672,298,288,48,-536870169
927162673,298,288,48,-536870169
927162674,298,288,48,-536870169
927162675,298,288,48,-536870169
927162676,298,288,48,-536870169
927162677,298,288,48,-536870169
927162678,298,288,48,-536870169
927162679,298,288,48,-536870169
927162680,298,288,48,-536870169
927162681,298,288,48,-536870169
927162682,298,288,48,-536870169
927162683,298,288,48,-536870169
927162684,298,288,48,-536870169
927162685,298,288,48,-536870169
927162686,298,288,48,-536870169
927162687,298,288,48,-536870169
927162688,298,288,48,-536870169
927162689,298,288,48,-536870169
927162690,298,288,48,-536870169
927162691,298,288,48,-536870169
927162692,298,288,48,-536870169
927162693,298,288,48,-536870169
927162694,298,288,48,-536870169
927162695,298,288,48,-536870169
927162696,298,288,48,-536870169
927162697,298,288,48,-536870169
927162698,298,288,48,-536870169
927162699,298,288,48,-536870169
927162700,298,288,48,-536870169
927162701,298,288,48,-536870169
927162702,298,288,48,-536870169
927162703,298,288,48,-536870169
927162704,298,288,48,-536870169
927162705,298,288,48,-536870169
927162706,298,288,48,-536870169
927162707,298,288,48,-536870169
927162708,298,288,48,-536870169
927162709,298,288,48,-536870169
927162710,298,288,48,-536870169
927162711,298,288,48,-536870169
927162712,298,288,48,-536870169
927162713,298,288,48,-536870169
927162714,298,288,48,-536870169
927162715,298,288,48,-536870169
927162716,298,288,48,-536870169
927162717,298,288,48,-536870169
927162718,298,288,48,-536870169
927162719,298,288,48,-536870169
927162720,298,288,48,-536870169
927162721,298,288,48,-536870169
927162722,298,288,48,-536870169
927162723,298,288,48,-536870169
927162724,298,288,48,-536870169
927162725,298,288,48,-536870169
927162726,298,288,48,-536870169
927162727,298,288,48,-536870169
927162728,298,288,48,-536870169
927162729,298,288,48,-536870169
927162730,298,288,48,-536870169
927162731,298,288,48,-536870169
927162732,298,288,48,-536870169
927162733,298,288,48,-536870169
927162734,298,288,48,-536870169
927162735,298,288,48,-536870169
927162736,298,288,48,-536870169
927162737,298,288,48,-536870169
927162738,298,288,48,-536870169
927162739,298,288,48,-536870169
927162740,298,288,48,-536870169
927162741,298,288,48,-536870169
927162742,298,288,48,-536870169
927162743,298,288,48,-536870169
927162744,298,288,48,-536870169
927162745,298,288,48,-536870169
927162746,298,288,48,-536870169
927162747,298,288,48,-536870169
927162748,298,288,48,-536870169
927162749,298,288,48,-536870169
927162750,298,288,48,-536870169
927162751,298,288,48,-536870169
927162752,298,288,48,-536870169
927162753,298,288,48,-536870169
927162754,298,288,48,-536870169
927162755,298,288,48,-536870169
927162756,298,288,48,-536870169
927162757,298,288,48,-536870169
927162758,298,288,48,-536870169
927162759,298,288,48,-536870169
927162760,298,288,48,-536870169
927162761,298,288,48,-536870169
927162762,298,288,48,-536870169
927162763,298,288,48,-536870169
927162764,298,288,48,-536870169
927162765,298,288,48,-536870169
927162766,298,288,48,-536870169
927162767,298,288,48,-536870169
927162768,298,288,48,-536870169
927162769,298,288,48,-536870169
927162770,298,288,48,-536870169
927162771,298,288,48,-536870169
927162772,298,288,48,-536870169
927162773,298,288,48,-536870169
927162774,298,288,48,-536870169
927162775,298,288,48,-536870169
927162776,298,288,48,-536870169
927162777,298,288,48,-536870169
927162778,298,288,48,-536870169
927162779,298,288,48,-536870169
927162780,298,288,48,-536870169
927162781,298,288,48,-536870169
927162782,298,288,48,-536870169
927162783,298,288,48,-536870169
927162784,298,288,48,-536870169
927162785,298,288,48,-536870169
927162786,298,288,48,-536870169
927162787,298,288,48,-536870169
927162788,298,288,48,-536870169
927162789,298,288,48,-536870169
927162790,298,288,48,-536870169
927162791,298,288,48,-536870169
927162792,298,288,48,-536870169
927162793,298,288,48,-536870169
927162794,298,288,48,-536870169
927162795,298,288,48,-536870169
927162796,298,288,48,-536870169
927162797,298,288,48,-536870169
927162798,298,288,48,-536870169
927162799,298,288,48,-536870169
927162800,298,288,48,-536870169
927162801,298,288,48,-536870169
927162802,298,288,48,-536870169
927162803,298,288,48,-536870169
927162804,298,288,48,-536870169
927162805,298,288,48,-536870169
927162806,298,288,48,-536870169
927162807,298,288,48,-536870169
927162808,298,288,48,-536870169
927162809,298,288,48,-536870169
927162810,298,288,48,-536870169
927162811,298,288,48,-536870169
927162812,298,288,48,-536870169
927162813,298,288,48,-536870169
927162814,298,288,48,-536870169
927162815,298,288,48,-536870169
927162816,298,288,48,-536870169
927162817,298,288,48,-536870169
927162818,298,288,48,-536870169
927162819,298,288,48,-536870169
927162820,298,288,48,-536870169
927162821,298,288,48,-536870169
927162822,298,288,48,-536870169
927162823,298,288,48,-536870169
927162824,298,288,48,-536870169
927162825,298,288,48,-536870169
927162826,298,288,48,-536870169
927162827,298,288,48,-536870169
927162828,298,288,48,-536870169
927162829,298,288,48,-536870169
927162830,298,288,48,-536870169
927162831,298,288,48,-536870169
927162832,298,288,48,-536870169
927162833,298,288,48,-536870169
927162834,298,288,48,-536870169
927162835,298,288,48,-536870169
927162836,298,288,48,-536870169
927162837,298,288,48,-536870169
927162838,298,288,48,-536870169
927162839,298,288,48,-536870169
927162840,298,288,48,-536870169
927162841,298,288,48,-536870169
927162842,298,288,48,-536870169
927162843,298,288,48,-536870169
927162844,298,288,48,-536870169
927162845,298,288,48,-536870169
927162846,298,288,48,-536870169
927162847,298,288,48,-536870169
927162848,298,288,48,-536870169
927162849,298,288,48,-536870169
927162850,298,288,48,-536870169
927162851,298,288,48,-536870169
927162852,298,288,48,-536870169
927162853,298,288,48,-536870169
927162854,298,288,48,-536870169
927162855,298,288,48,-536870169
927162856,298,288,48,-536870169
927162857,298,288,48,-536870169
927162858,298,288,48,-536870169
927162859,298,288,48,-536870169
927162860,298,288,48,-536870169
927162861,298,288,48,-536870169
927162862,298,288,48,-536870169
927162863,298,288,48,-536870169
927162864,298,288,48,-536870169
927162865,298,288,48,-536870169
927162866,298,288,48,-536870169
927162867,298,288,48,-536870169
927162868,298,288,48,-536870169
927162869,298,288,48,-536870169
927162870,298,288,48,-536870169
927162871,298,288,48,-536870169
927162872,298,288,48,-536870169
927162873,298,288,48,-536870169
927162874,298,288,48,-536870169
927162875,298,288,48,-536870169
927162876,298,288,48,-536870169
927162877,298,288,48,-536870169
927162878,298,288,48,-536870169
927162879,298,288,48,-536870169
927162880,298,288,48,-536870169
927162881,298,288,48,-536870169
927162882,298,288,48,-536870169
927162883,298,288,48,-536870169
927162884,298,288,48,-536870169
927162885,298,288,48,-536870169
927162886,298,288,48,-536870169
927162887,298,288,48,-536870169
927162888,298,288,48,-536870169
927162889,298,288,48,-536870169
927162890,298,288,48,-536870169
927162891,298,288,48,-536870169
927162892,298,288,48,-536870169
927162893,298,288,48,-536870169
927162894,298,288,48,-536870169
927162895,298,288,48,-536870169
927162896,298,288,48,-536870169
927162897,298,288,48,-536870169
927162898,298,288,48,-536870169
927162899,298,288,48,-536870169
927162900,298,288,48,-536870169
927162901,298,288,48,-536870169
927162902,298,288,48,-536870169
927162903,298,288,48,-536870169
927162904,298,288,48,-536870169
927162905,298,288,48,-536870169
927162906,298,288,48,-536870169
927162907,298,288,48,-536870169
927162908,298,288,48,-536870169
927162909,298,288,48,-536870169
927162910,298,288,48,-536870169
927162911,298,288,48,-536870169
927162912,298,288,48,-536870169
927162913,298,288,48,-536870169
927162914,298,288,48,-536870169
927162915,298,288,48,-536870169
927162916,298,288,48,-536870169
927162917,298,288,48,-536870169
927162918,298,288,48,-536870169
927162919,298,288,48,-536870169
927162920,298,288,48,-536870169
927162921,298,288,48,-536870169
927162922,298,288,48,-536870169
927162923,298,288,48,-536870169
927162924,298,288,48,-536870169
927162925,298,288,48,-536870169
927162926,298,288,48,-536870169
927162927,298,288,48,-536870169
927162928,298,288,48,-536870169
927162929,298,288,48,-536870169
927162930,298,288,48,-536870169
927162931,298,288,48,-536870169
927162932,298,288,48,-536870169
927162933,298,288,48,-536870169
927162934,298,288,48,-536870169
927162935,298,288,48,-536870169
927162936,298,288,48,-536870169
927162937,298,288,48,-536870169
927162938,298,288,48,-536870169
927162939,298,288,48,-536870169
927162940,298,288,48,-536870169
927162941,298,288,48,-536870169
927162942,298,288,48,-536870169
927162943,298,288,48,-536870169
927162944,298,288,48,-536870169
927162945,298,288,48,-536870169
927162946,298,288,48,-536870169
927162947,298,288,48,-536870169
927162948,298,288,48,-536870169
927162949,298,288,48,-536870169
927162950,298,288,48,-536870169
927162951,298,288,48,-536870169
927162952,298,288,48,-536870169
927162953,298,288,48,-536870169
927162954,298,288,48,-536870169
927162955,298,288,48,-536870169
927162956,298,288,48,-536870169
927162957,298,288,48,-536870169
927162958,298,288,48,-536870169
927162959,298,288,48,-536870169
927162960,298,288,48,-536870169
927162961,298,288,48,-536870169
927162962,298,288,48,-536870169
927162963,298,288,48,-536870169
927162964,298,288,48,-536870169
927162965,298,288,48,-536870169
927162966,298,288,48,-536870169
927162967,298,288,48,-536870169
927162968,298,288,48,-536870169
927162969,298,288,48,-536870169
927162970,298,288,48,-536870169
927162971,298,288,48,-536870169
927162972,298,288,48,-536870169
927162973,298,288,48,-536870169
927162974,298,288,48,-536870169
927162975,298,288,48,-536870169
927162976,298,288,48,-536870169
927162977,298,288,48,-536870169
927162978,298,288,48,-536870169
927162979,298,288,48,-536870169
927162980,298,288,48,-536870169
927162981,298,288,48,-536870169
927162982,298,288,48,-536870169
927162983,298,288,48,-536870169
927162984,298,288,48,-536870169
927162985,298,288,48,-536870169
927162986,298,288,48,-536870169
927162987,298,288,48,-536870169
927162988,298,288,48,-536870169
927162989,298,288,48,-536870169
927162990,298,288,48,-536870169
927162991,298,288,48,-536870169
927162992,298,288,48,-536870169
927162993,298,288,48,-536870169
927162994,298,288,48,-536870169
