# E-MU Tracker Pre isochronous capture trace
# nominal_rate_hz=88200 alt=5 bInterval=4 bytes_per_frame=6
usb_frame,requested_bytes,actual_bytes,sample_frames,status
927168690,538,534,89,-536870169
927168691,538,528,88,-536870169
927168692,538,528,88,-536870169
927168693,538,534,89,-536870169
927168694,538,528,88,-536870169
927168695,538,528,88,-536870169
927168696,538,528,88,-536870169
927168697,538,534,89,-536870169
927168698,538,528,88,-536870169
927168699,538,528,88,-536870169
927168700,538,534,89,-536870169
927168701,538,528,88,-536870169
927168702,538,528,88,-536870169
927168703,538,534,89,-536870169
927168704,538,528,88,-536870169
927168705,538,528,88,-536870169
927168706,538,528,88,-536870169
927168707,538,534,89,-536870169
927168708,538,528,88,-536870169
927168709,538,528,88,-536870169
927168710,538,534,89,-536870169
927168711,538,528,88,-536870169
927168712,538,528,88,-536870169
927168713,538,534,89,-536870169
927168714,538,528,88,-536870169
927168715,538,528,88,-536870169
927168716,538,528,88,-536870169
927168717,538,534,89,-536870169
927168718,538,528,88,-536870169
927168719,538,528,88,-536870169
927168720,538,534,89,-536870169
927168721,538,528,88,-536870169
927168722,538,528,88,-536870169
927168723,538,534,89,-536870169
927168724,538,528,88,-536870169
927168725,538,528,88,-536870169
927168726,538,528,88,-536870169
927168727,538,534,89,-536870169
927168728,538,528,88,-536870169
927168729,538,528,88,-536870169
927168730,538,534,89,-536870169
927168731,538,528,88,-536870169
927168732,538,528,88,-536870169
927168733,538,534,89,-536870169
927168734,538,528,88,-536870169
927168735,538,528,88,-536870169
927168736,538,528,88,-536870169
927168737,538,534,89,-536870169
927168738,538,528,88,-536870169
927168739,538,528,88,-536870169
927168740,538,534,89,-536870169
927168741,538,528,88,-536870169
927168742,538,528,88,-536870169
927168743,538,534,89,-536870169
927168744,538,528,88,-536870169
927168745,538,528,88,-536870169
927168746,538,528,88,-536870169
927168747,538,534,89,-536870169
927168748,538,528,88,-536870169
927168749,538,528,88,-536870169
927168750,538,534,89,-536870169
927168751,538,528,88,-536870169
927168752,538,528,88,-536870169
927168753,538,534,89,-536870169
927168754,538,528,88,-536870169
927168755,538,528,88,-536870169
927168756,538,528,88,-536870169
927168757,538,534,89,-536870169
927168758,538,528,88,-536870169
927168759,538,528,88,-536870169
927168760,538,534,89,-536870169
927168761,538,528,88,-536870169
927168762,538,528,88,-536870169
927168763,538,534,89,-536870169
927168764,538,528,88,-536870169
927168765,538,528,88,-536870169
927168766,538,528,88,-536870169
927168767,538,534,89,-536870169
927168768,538,528,88,-536870169
927168769,538,528,88,-536870169
927168770,538,534,89,-536870169
927168771,538,528,88,-536870169
927168772,538,528,88,-536870169
927168773,538,534,89,-536870169
927168774,538,528,88,-536870169
927168775,538,528,88,-536870169
927168776,538,528,88,-536870169
927168777,538,534,89,-536870169
927168778,538,528,88,-536870169
927168779,538,528,88,-536870169
927168780,538,534,89,-536870169
927168781,538,528,88,-536870169
927168782,538,528,88,-536870169
927168783,538,534,89,-536870169
927168784,538,528,88,-536870169
927168785,538,528,88,-536870169
927168786,538,528,88,-536870169
927168787,538,534,89,-536870169
927168788,538,528,88,-536870169
927168789,538,528,88,-536870169
927168790,538,534,89,-536870169
927168791,538,528,88,-536870169
927168792,538,528,88,-536870169
927168793,538,534,89,-536870169
927168794,538,528,88,-536870169
927168795,538,528,88,-536870169
927168796,538,528,88,-536870169
927168797,538,534,89,-536870169
927168798,538,528,88,-536870169
927168799,538,528,88,-536870169
927168800,538,534,89,-536870169
927168801,538,528,88,-536870169
927168802,538,528,88,-536870169
927168803,538,534,89,-536870169
927168804,538,528,88,-536870169
927168805,538,528,88,-536870169
927168806,538,528,88,-536870169
927168807,538,534,89,-536870169
927168808,538,528,88,-536870169
927168809,538,528,88,-536870169
927168810,538,534,89,-536870169
927168811,538,528,88,-536870169
927168812,538,528,88,-536870169
927168813,538,534,89,-536870169
927168814,538,528,88,-536870169
927168815,538,528,88,-536870169
927168816,538,528,88,-536870169
927168817,538,534,89,-536870169
927168818,538,528,88,-536870169
927168819,538,528,88,-536870169
927168820,538,534,89,-536870169
927168821,538,528,88,-536870169
927168822,538,528,88,-536870169
927168823,538,534,89,-536870169
927168824,538,528,88,-536870169
927168825,538,528,88,-536870169
927168826,538,528,88,-536870169
927168827,538,534,89,-536870169
927168828,538,528,88,-536870169
927168829,538,528,88,-536870169
927168830,538,534,89,-536870169
927168831,538,528,88,-536870169
927168832,538,528,88,-536870169
927168833,538,534,89,-536870169
927168834,538,528,88,-536870169
927168835,538,528,88,-536870169
927168836,538,528,88,-536870169
927168837,538,534,89,-536870169
927168838,538,528,88,-536870169
927168839,538,528,88,-536870169
927168840,538,534,89,-536870169
927168841,538,528,88,-536870169
927168842,538,528,88,-536870169
927168843,538,534,89,-536870169
927168844,538,528,88,-536870169
927168845,538,528,88,-536870169
927168846,538,528,88,-536870169
927168847,538,534,89,-536870169
927168848,538,528,88,-536870169
927168849,538,528,88,-536870169
927168850,538,534,89,-536870169
927168851,538,528,88,-536870169
927168852,538,528,88,-536870169
927168853,538,534,89,-536870169
927168854,538,528,88,-536870169
927168855,538,528,88,-536870169
927168856,538,528,88,-536870169
927168857,538,534,89,-536870169
927168858,538,528,88,-536870169
927168859,538,528,88,-536870169
927168860,538,534,89,-536870169
927168861,538,528,88,-536870169
927168862,538,528,88,-536870169
927168863,538,534,89,-536870169
927168864,538,528,88,-536870169
927168865,538,528,88,-536870169
927168866,538,528,88,-536870169
927168867,538,534,89,-536870169
927168868,538,528,88,-536870169
927168869,538,528,88,-536870169
927168870,538,534,89,-536870169
927168871,538,528,88,-536870169
927168872,538,528,88,-536870169
927168873,538,534,89,-536870169
927168874,538,528,88,-536870169
927168875,538,528,88,-536870169
927168876,538,528,88,-536870169
927168877,538,534,89,-536870169
927168878,538,528,88,-536870169
927168879,538,528,88,-536870169
927168880,538,534,89,-536870169
927168881,538,528,88,-536870169
927168882,538,528,88,-536870169
927168883,538,534,89,-536870169
927168884,538,528,88,-536870169
927168885,538,528,88,-536870169
927168886,538,528,88,-536870169
927168887,538,534,89,-536870169
927168888,538,528,88,-536870169
927168889,538,528,88,-536870169
927168890,538,534,89,-536870169
927168891,538,528,88,-536870169
927168892,538,528,88,-536870169
927168893,538,534,89,-536870169
927168894,538,528,88,-536870169
927168895,538,528,88,-536870169
927168896,538,528,88,-536870169
927168897,538,534,89,-536870169
927168898,538,528,88,-536870169
927168899,538,528,88,-536870169
927168900,538,534,89,-536870169
927168901,538,528,88,-536870169
927168902,538,528,88,-536870169
927168903,538,534,89,-536870169
927168904,538,528,88,-536870169
927168905,538,528,88,-536870169
927168906,538,528,88,-536870169
927168907,538,534,89,-536870169
927168908,538,528,88,-536870169
927168909,538,528,88,-536870169
927168910,538,534,89,-536870169
927168911,538,528,88,-536870169
927168912,538,528,88,-536870169
927168913,538,534,89,-536870169
927168914,538,528,88,-536870169
927168915,538,528,88,-536870169
927168916,538,528,88,-536870169
927168917,538,534,89,-536870169
927168918,538,528,88,-536870169
927168919,538,528,88,-536870169
927168920,538,534,89,-536870169
927168921,538,528,88,-536870169
927168922,538,528,88,-536870169
927168923,538,534,89,-536870169
927168924,538,528,88,-536870169
927168925,538,528,88,-536870169
927168926,538,528,88,-536870169
927168927,538,534,89,-536870169
927168928,538,528,88,-536870169
927168929,538,528,88,-536870169
927168930,538,534,89,-536870169
927168931,538,528,88,-536870169
927168932,538,528,88,-536870169
927168933,538,534,89,-536870169
927168934,538,528,88,-536870169
927168935,538,528,88,-536870169
927168936,538,528,88,-536870169
927168937,538,534,89,-536870169
927168938,538,528,88,-536870169
927168939,538,528,88,-536870169
927168940,538,534,89,-536870169
927168941,538,528,88,-536870169
927168942,538,528,88,-536870169
927168943,538,534,89,-536870169
927168944,538,528,88,-536870169
927168945,538,528,88,-536870169
927168946,538,528,88,-536870169
927168947,538,534,89,-536870169
927168948,538,528,88,-536870169
927168949,538,528,88,-536870169
927168950,538,534,89,-536870169
927168951,538,528,88,-536870169
927168952,538,528,88,-536870169
927168953,538,534,89,-536870169
927168954,538,528,88,-536870169
927168955,538,528,88,-536870169
927168956,538,528,88,-536870169
927168957,538,534,89,-536870169
927168958,538,528,88,-536870169
927168959,538,528,88,-536870169
927168960,538,534,89,-536870169
927168961,538,528,88,-536870169
927168962,538,528,88,-536870169
927168963,538,534,89,-536870169
927168964,538,528,88,-536870169
927168965,538,528,88,-536870169
927168966,538,528,88,-536870169
927168967,538,534,89,-536870169
927168968,538,528,88,-536870169
927168969,538,528,88,-536870169
927168970,538,534,89,-536870169
927168971,538,528,88,-536870169
927168972,538,528,88,-536870169
927168973,538,534,89,-536870169
927168974,538,528,88,-536870169
927168975,538,528,88,-536870169
927168976,538,528,88,-536870169
927168977,538,534,89,-536870169
927168978,538,528,88,-536870169
927168979,538,528,88,-536870169
927168980,538,534,89,-536870169
927168981,538,528,88,-536870169
927168982,538,528,88,-536870169
927168983,538,534,89,-536870169
927168984,538,528,88,-536870169
927168985,538,528,88,-536870169
927168986,538,528,88,-536870169
927168987,538,534,89,-536870169
927168988,538,528,88,-536870169
927168989,538,528,88,-536870169
927168990,538,534,89,-536870169
927168991,538,528,88,-536870169
927168992,538,528,88,-536870169
927168993,538,534,89,-536870169
927168994,538,528,88,-536870169
927168995,538,528,88,-536870169
927168996,538,528,88,-536870169
927168997,538,534,89,-536870169
927168998,538,528,88,-536870169
927168999,538,528,88,-536870169
927169000,538,534,89,-536870169
927169001,538,528,88,-536870169
927169002,538,528,88,-536870169
927169003,538,534,89,-536870169
927169004,538,528,88,-536870169
927169005,538,528,88,-536870169
927169006,538,528,88,-536870169
927169007,538,534,89,-536870169
927169008,538,528,88,-536870169
927169009,538,528,88,-536870169
927169010,538,534,89,-536870169
927169011,538,528,88,-536870169
927169012,538,528,88,-536870169
927169013,538,534,89,-536870169
927169014,538,528,88,-536870169
927169015,538,528,88,-536870169
927169016,538,528,88,-536870169
927169017,538,534,89,-536870169
927169018,538,528,88,-536870169
927169019,538,528,88,-536870169
927169020,538,534,89,-536870169
927169021,538,528,88,-536870169
927169022,538,528,88,-536870169
927169023,538,534,89,-536870169
927169024,538,528,88,-536870169
927169025,538,528,88,-536870169
927169026,538,528,88,-536870169
927169027,538,534,89,-536870169
927169028,538,528,88,-536870169
927169029,538,528,88,-536870169
927169030,538,534,89,-536870169
927169031,538,528,88,-536870169
927169032,538,528,88,-536870169
927169033,538,534,89,-536870169
927169034,538,528,88,-536870169
927169035,538,528,88,-536870169
927169036,538,528,88,-536870169
927169037,538,534,89,-536870169
927169038,538,528,88,-536870169
927169039,538,528,88,-536870169
927169040,538,534,89,-536870169
927169041,538,528,88,-536870169
927169042,538,528,88,-536870169
927169043,538,534,89,-536870169
927169044,538,528,88,-536870169
927169045,538,528,88,-536870169
927169046,538,528,88,-536870169
927169047,538,534,89,-536870169
927169048,538,528,88,-536870169
927169049,538,528,88,-536870169
927169050,538,534,89,-536870169
927169051,538,528,88,-536870169
927169052,538,528,88,-536870169
927169053,538,534,89,-536870169
927169054,538,528,88,-536870169
927169055,538,528,88,-536870169
927169056,538,528,88,-536870169
927169057,538,534,89,-536870169
927169058,538,528,88,-536870169
927169059,538,528,88,-536870169
927169060,538,534,89,-536870169
927169061,538,528,88,-536870169
927169062,538,528,88,-536870169
927169063,538,534,89,-536870169
927169064,538,528,88,-536870169
927169065,538,528,88,-536870169
927169066,538,528,88,-536870169
927169067,538,534,89,-536870169
927169068,538,528,88,-536870169
927169069,538,528,88,-536870169
927169070,538,534,89,-536870169
927169071,538,528,88,-536870169
927169072,538,528,88,-536870169
927169073,538,534,89,-536870169
927169074,538,528,88,-536870169
927169075,538,528,88,-536870169
927169076,538,528,88,-536870169
927169077,538,534,89,-536870169
927169078,538,528,88,-536870169
927169079,538,528,88,-536870169
927169080,538,534,89,-536870169
927169081,538,528,88,-536870169
927169082,538,528,88,-536870169
927169083,538,534,89,-536870169
927169084,538,528,88,-536870169
927169085,538,528,88,-536870169
927169086,538,528,88,-536870169
927169087,538,534,89,-536870169
927169088,538,528,88,-536870169
927169089,538,528,88,-536870169
927169090,538,534,89,-536870169
927169091,538,528,88,-536870169
927169092,538,528,88,-536870169
927169093,538,534,89,-536870169
927169094,538,528,88,-536870169
927169095,538,528,88,-536870169
927169096,538,528,88,-536870169
927169097,538,534,89,-536870169
927169098,538,528,88,-536870169
927169099,538,528,88,-536870169
927169100,538,534,89,-536870169
927169101,538,528,88,-536870169
927169102,538,528,88,-536870169
927169103,538,534,89,-536870169
927169104,538,528,88,-536870169
927169105,538,528,88,-536870169
927169106,538,528,88,-536870169
927169107,538,534,89,-536870169
927169108,538,528,88,-536870169
927169109,538,528,88,-536870169
927169110,538,534,89,-536870169
927169111,538,528,88,-536870169
927169112,538,528,88,-536870169
927169113,538,534,89,-536870169
927169114,538,528,88,-536870169
927169115,538,528,88,-536870169
927169116,538,528,88,-536870169
927169117,538,534,89,-536870169
927169118,538,528,88,-536870169
927169119,538,528,88,-536870169
927169120,538,534,89,-536870169
927169121,538,528,88,-536870169
927169122,538,528,88,-536870169
927169123,538,534,89,-536870169
927169124,538,528,88,-536870169
927169125,538,528,88,-536870169
927169126,538,528,88,-536870169
927169127,538,534,89,-536870169
927169128,538,528,88,-536870169
927169129,538,528,88,-536870169
927169130,538,534,89,-536870169
927169131,538,528,88,-536870169
927169132,538,528,88,-536870169
927169133,538,534,89,-536870169
927169134,538,528,88,-536870169
927169135,538,528,88,-536870169
927169136,538,528,88,-536870169
927169137,538,534,89,-536870169
927169138,538,528,88,-536870169
927169139,538,528,88,-536870169
927169140,538,534,89,-536870169
927169141,538,528,88,-536870169
927169142,538,528,88,-536870169
927169143,538,534,89,-536870169
927169144,538,528,88,-536870169
927169145,538,528,88,-536870169
927169146,538,528,88,-536870169
927169147,538,534,89,-536870169
927169148,538,528,88,-536870169
927169149,538,528,88,-536870169
927169150,538,534,89,-536870169
927169151,538,528,88,-536870169
927169152,538,528,88,-536870169
927169153,538,534,89,-536870169
927169154,538,528,88,-536870169
927169155,538,528,88,-536870169
927169156,538,528,88,-536870169
927169157,538,534,89,-536870169
927169158,538,528,88,-536870169
927169159,538,528,88,-536870169
927169160,538,534,89,-536870169
927169161,538,528,88,-536870169
927169162,538,528,88,-536870169
927169163,538,534,89,-536870169
927169164,538,528,88,-536870169
927169165,538,528,88,-536870169
927169166,538,528,88,-536870169
927169167,538,534,89,-536870169
927169168,538,528,88,-536870169
927169169,538,528,88,-536870169
927169170,538,534,89,-536870169
927169171,538,528,88,-536870169
927169172,538,528,88,-536870169
927169173,538,534,89,-536870169
927169174,538,528,88,-536870169
927169175,538,528,88,-536870169
927169176,538,528,88,-536870169
927169177,538,534,89,-536870169
927169178,538,528,88,-536870169
927169179,538,528,88,-536870169
927169180,538,534,89,-536870169
927169181,538,528,88,-536870169
927169182,538,528,88,-536870169
927169183,538,534,89,-536870169
927169184,538,528,88,-536870169
927169185,538,528,88,-536870169
927169186,538,528,88,-536870169
927169187,538,534,89,-536870169
927169188,538,528,88,-536870169
927169189,538,528,88,-536870169
927169190,538,534,89,-536870169
927169191,538,528,88,-536870169
927169192,538,528,88,-536870169
927169193,538,534,89,-536870169
927169194,538,528,88,-536870169
927169195,538,528,88,-536870169
927169196,538,528,88,-536870169
927169197,538,534,89,-536870169
927169198,538,528,88,-536870169
927169199,538,528,88,-536870169
927169200,538,534,89,-536870169
927169201,538,528,88,-536870169
927169202,538,528,88,-536870169
927169203,538,534,89,-536870169
927169204,538,528,88,-536870169
927169205,538,528,88,-536870169
927169206,538,528,88,-536870169
927169207,538,534,89,-536870169
927169208,538,528,88,-536870169
927169209,538,528,88,-536870169
927169210,538,534,89,-536870169
927169211,538,528,88,-536870169
927169212,538,528,88,-536870169
927169213,538,534,89,-536870169
927169214,538,528,88,-536870169
927169215,538,528,88,-536870169
927169216,538,528,88,-536870169
927169217,538,534,89,-536870169
927169218,538,528,88,-536870169
927169219,538,528,88,-536870169
927169220,538,534,89,-536870169
927169221,538,528,88,-536870169
927169222,538,528,88,-536870169
927169223,538,534,89,-536870169
927169224,538,528,88,-536870169
927169225,538,528,88,-536870169
927169226,538,528,88,-536870169
927169227,538,534,89,-536870169
927169228,538,528,88,-536870169
927169229,538,528,88,-536870169
927169230,538,534,89,-536870169
927169231,538,528,88,-536870169
927169232,538,528,88,-536870169
927169233,538,534,89,-536870169
927169234,538,528,88,-536870169
927169235,538,528,88,-536870169
927169236,538,528,88,-536870169
927169237,538,534,89,-536870169
927169238,538,528,88,-536870169
927169239,538,528,88,-536870169
927169240,538,534,89,-536870169
927169241,538,528,88,-536870169
927169242,538,528,88,-536870169
927169243,538,534,89,-536870169
927169244,538,528,88,-536870169
927169245,538,528,88,-536870169
927169246,538,528,88,-536870169
927169247,538,534,89,-536870169
927169248,538,528,88,-536870169
927169249,538,528,88,-536870169
927169250,538,534,89,-536870169
927169251,538,528,88,-536870169
927169252,538,528,88,-536870169
927169253,538,534,89,-536870169
927169254,538,528,88,-536870169
927169255,538,528,88,-536870169
927169256,538,528,88,-536870169
927169257,538,534,89,-536870169
927169258,538,528,88,-536870169
927169259,538,528,88,-536870169
927169260,538,528,88,-536870169
927169261,538,528,88,-536870169
927169262,538,534,89,-536870169
927169263,538,528,88,-536870169
927169264,538,528,88,-536870169
927169265,538,528,88,-536870169
927169266,538,528,88,-536870169
927169267,538,534,89,-536870169
927169268,538,528,88,-536870169
927169269,538,528,88,-536870169
927169270,538,528,88,-536870169
927169271,538,528,88,-536870169
927169272,538,534,89,-536870169
927169273,538,528,88,-536870169
927169274,538,528,88,-536870169
927169275,538,528,88,-536870169
927169276,538,528,88,-536870169
927169277,538,534,89,-536870169
927169278,538,528,88,-536870169
927169279,538,528,88,-536870169
927169280,538,528,88,-536870169
927169281,538,528,88,-536870169
927169282,538,534,89,-536870169
927169283,538,528,88,-536870169
927169284,538,528,88,-536870169
927169285,538,528,88,-536870169
927169286,538,528,88,-536870169
927169287,538,534,89,-536870169
927169288,538,528,88,-536870169
927169289,538,528,88,-536870169
927169290,538,528,88,-536870169
927169291,538,528,88,-536870169
927169292,538,534,89,-536870169
927169293,538,528,88,-536870169
927169294,538,528,88,-536870169
927169295,538,528,88,-536870169
927169296,538,528,88,-536870169
927169297,538,534,89,-536870169
927169298,538,528,88,-536870169
927169299,538,528,88,-536870169
927169300,538,528,88,-536870169
927169301,538,528,88,-536870169
927169302,538,534,89,-536870169
927169303,538,528,88,-536870169
927169304,538,528,88,-536870169
927169305,538,528,88,-536870169
927169306,538,528,88,-536870169
927169307,538,534,89,-536870169
927169308,538,528,88,-536870169
927169309,538,528,88,-536870169
927169310,538,528,88,-536870169
927169311,538,528,88,-536870169
927169312,538,534,89,-536870169
927169313,538,528,88,-536870169
927169314,538,528,88,-536870169
927169315,538,528,88,-536870169
927169316,538,528,88,-536870169
927169317,538,534,89,-536870169
927169318,538,528,88,-536870169
927169319,538,528,88,-536870169
927169320,538,528,88,-536870169
927169321,538,528,88,-536870169
927169322,538,534,89,-536870169
927169323,538,528,88,-536870169
927169324,538,528,88,-536870169
927169325,538,528,88,-536870169
927169326,538,528,88,-536870169
927169327,538,534,89,-536870169
927169328,538,528,88,-536870169
927169329,538,528,88,-536870169
927169330,538,528,88,-536870169
927169331,538,528,88,-536870169
927169332,538,534,89,-536870169
927169333,538,528,88,-536870169
927169334,538,528,88,-536870169
927169335,538,528,88,-536870169
927169336,538,528,88,-536870169
927169337,538,534,89,-536870169
927169338,538,528,88,-536870169
927169339,538,528,88,-536870169
927169340,538,528,88,-536870169
927169341,538,528,88,-536870169
927169342,538,534,89,-536870169
927169343,538,528,88,-536870169
927169344,538,528,88,-536870169
927169345,538,528,88,-536870169
927169346,538,528,88,-536870169
927169347,538,534,89,-536870169
927169348,538,528,88,-536870169
927169349,538,528,88,-536870169
927169350,538,528,88,-536870169
927169351,538,528,88,-536870169
927169352,538,534,89,-536870169
927169353,538,528,88,-536870169
927169354,538,528,88,-536870169
927169355,538,528,88,-536870169
927169356,538,528,88,-536870169
927169357,538,534,89,-536870169
927169358,538,528,88,-536870169
927169359,538,528,88,-536870169
927169360,538,528,88,-536870169
927169361,538,528,88,-536870169
927169362,538,534,89,-536870169
927169363,538,528,88,-536870169
927169364,538,528,88,-536870169
927169365,538,528,88,-536870169
927169366,538,528,88,-536870169
927169367,538,534,89,-536870169
927169368,538,528,88,-536870169
927169369,538,528,88,-536870169
927169370,538,528,88,-536870169
927169371,538,528,88,-536870169
927169372,538,534,89,-536870169
927169373,538,528,88,-536870169
927169374,538,528,88,-536870169
927169375,538,528,88,-536870169
927169376,538,528,88,-536870169
927169377,538,534,89,-536870169
927169378,538,528,88,-536870169
927169379,538,528,88,-536870169
927169380,538,528,88,-536870169
927169381,538,528,88,-536870169
927169382,538,534,89,-536870169
927169383,538,528,88,-536870169
927169384,538,528,88,-536870169
927169385,538,528,88,-536870169
927169386,538,528,88,-536870169
927169387,538,534,89,-536870169
927169388,538,528,88,-536870169
927169389,538,528,88,-536870169
927169390,538,528,88,-536870169
927169391,538,528,88,-536870169
927169392,538,534,89,-536870169
927169393,538,528,88,-536870169
927169394,538,528,88,-536870169
927169395,538,528,88,-536870169
927169396,538,528,88,-536870169
927169397,538,534,89,-536870169
927169398,538,528,88,-536870169
927169399,538,528,88,-536870169
927169400,538,528,88,-536870169
927169401,538,528,88,-536870169
927169402,538,534,89,-536870169
927169403,538,528,88,-536870169
927169404,538,528,88,-536870169
927169405,538,528,88,-536870169
927169406,538,528,88,-536870169
927169407,538,534,89,-536870169
927169408,538,528,88,-536870169
927169409,538,528,88,-536870169
927169410,538,528,88,-536870169
927169411,538,528,88,-536870169
927169412,538,534,89,-536870169
927169413,538,528,88,-536870169
927169414,538,528,88,-536870169
927169415,538,528,88,-536870169
927169416,538,528,88,-536870169
927169417,538,534,89,-536870169
927169418,538,528,88,-536870169
927169419,538,528,88,-536870169
927169420,538,528,88,-536870169
927169421,538,528,88,-536870169
927169422,538,534,89,-536870169
927169423,538,528,88,-536870169
927169424,538,528,88,-536870169
927169425,538,528,88,-536870169
927169426,538,528,88,-536870169
927169427,538,534,89,-536870169
927169428,538,528,88,-536870169
927169429,538,528,88,-536870169
927169430,538,528,88,-536870169
927169431,538,528,88,-536870169
927169432,538,534,89,-536870169
927169433,538,528,88,-536870169
927169434,538,528,88,-536870169
927169435,538,528,88,-536870169
927169436,538,528,88,-536870169
927169437,538,534,89,-536870169
927169438,538,528,88,-536870169
927169439,538,528,88,-536870169
927169440,538,528,88,-536870169
927169441,538,528,88,-536870169
927169442,538,534,89,-536870169
927169443,538,528,88,-536870169
927169444,538,528,88,-536870169
927169445,538,528,88,-536870169
927169446,538,528,88,-536870169
927169447,538,534,89,-536870169
927169448,538,528,88,-536870169
927169449,538,528,88,-536870169
927169450,538,528,88,-536870169
927169451,538,528,88,-536870169
927169452,538,534,89,-536870169
927169453,538,528,88,-536870169
927169454,538,528,88,-536870169
927169455,538,528,88,-536870169
927169456,538,528,88,-536870169
927169457,538,534,89,-536870169
927169458,538,528,88,-536870169
927169459,538,528,88,-536870169
927169460,538,528,88,-536870169
927169461,538,528,88,-536870169
927169462,538,534,89,-536870169
927169463,538,528,88,-536870169
927169464,538,528,88,-536870169
927169465,538,528,88,-536870169
927169466,538,528,88,-536870169
927169467,538,534,89,-536870169
927169468,538,528,88,-536870169
927169469,538,528,88,-536870169
927169470,538,528,88,-536870169
927169471,538,528,88,-536870169
927169472,538,534,89,-536870169
927169473,538,528,88,-536870169
927169474,538,528,88,-536870169
927169475,538,528,88,-536870169
927169476,538,528,88,-536870169
927169477,538,534,89,-536870169
927169478,538,528,88,-536870169
927169479,538,528,88,-536870169
927169480,538,528,88,-536870169
927169481,538,528,88,-536870169
927169482,538,534,89,-536870169
927169483,538,528,88,-536870169
927169484,538,528,88,-536870169
927169485,538,528,88,-536870169
927169486,538,528,88,-536870169
927169487,538,534,89,-536870169
927169488,538,528,88,-536870169
927169489,538,528,88,-536870169
927169490,538,528,88,-536870169
927169491,538,528,88,-536870169
927169492,538,534,89,-536870169
927169493,538,528,88,-536870169
927169494,538,528,88,-536870169
927169495,538,528,88,-536870169
927169496,538,528,88,-536870169
927169497,538,534,89,-536870169
927169498,538,528,88,-536870169
927169499,538,528,88,-536870169
927169500,538,528,88,-536870169
927169501,538,528,88,-536870169
927169502,538,534,89,-536870169
927169503,538,528,88,-536870169
927169504,538,528,88,-536870169
927169505,538,528,88,-536870169
927169506,538,528,88,-536870169
927169507,538,534,89,-536870169
927169508,538,528,88,-536870169
927169509,538,528,88,-536870169
927169510,538,528,88,-536870169
927169511,538,528,88,-536870169
927169512,538,534,89,-536870169
927169513,538,528,88,-536870169
927169514,538,528,88,-536870169
927169515,538,528,88,-536870169
927169516,538,528,88,-536870169
927169517,538,534,89,-536870169
927169518,538,528,88,-536870169
